Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
002360,KR7002360006,SH에너지화학,KOSPI,,455,1,1,0.22,455,459,451,47279,21438173,50565847150,111133730,STK
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1439,2,-25,-1.71,1497,1497,1436,273694,400378999,50449306693,35058587,STK
008420,KR7008420002,문배철강,KOSPI,,2460,2,-35,-1.4,2500,2510,2460,75032,186118120,50438622300,20503505,STK
010600,KR7010600005,웰바이오텍,KOSPI,,545,0,0,0.0,0,0,0,0,0,49553256815,90923407,STK
009320,KR7009320003,아진전자부품,KOSPI,,1004,2,-6,-0.59,1010,1010,1000,9279,9309281,49496969080,49299770,STK
308170,KR7308170000,씨티알모빌리티,KOSPI,,5700,1,90,1.6,5610,5780,5540,4309,24532565,49077000000,8610000,STK
006980,KR7006980007,우성,KOSPI,,15750,2,-190,-1.19,15940,16160,15750,2324,37129750,48667500000,3090000,STK
002920,KR7002920007,유성기업,KOSPI,,1869,1,2,0.11,1872,1874,1858,7434,13864399,48495877500,25947500,STK
009460,KR7009460007,한창제지,KOSPI,,810,2,-13,-1.58,828,830,806,159928,129976361,48330663660,59667486,STK
001290,KR7001290006,상상인증권,KOSPI,,443,2,-4,-0.89,444,454,442,136607,60842653,47993344160,108337120,STK
123700,KR7123700007,SJM,KOSPI,,3030,1,5,0.17,3025,3040,3005,22250,67244560,47282840940,15604898,STK
025530,KR7025530007,SJM홀딩스,KOSPI,,3150,1,10,0.32,3150,3175,3140,8764,27645220,47042125200,14934008,STK
019490,KR7019490002,엑시큐어하이트론,KOSPI,,615,2,-4,-0.65,620,630,614,302226,186946399,47005846050,76432270,STK
009810,KR7009810003,플레이그램,KOSPI,,309,3,0,0.0,309,315,306,128528,39793442,46933237500,151887500,STK
051630,KR7051630002,진양화학,KOSPI,,2190,2,-95,-4.16,2280,2280,2190,564272,1254472949,46428000000,21200000,STK
145270,KR7145270005,케이탑리츠,KOSPI,,953,1,8,0.85,945,959,943,21281,20249247,45801917622,48060774,STK
012280,KR7012280004,영화금속,KOSPI,,881,2,-9,-1.01,898,901,876,89618,79175328,45516428905,51664505,STK
012170,KR7012170007,아센디오,KOSPI,,4150,2,-150,-3.49,4460,4460,4075,55456,232841565,45126033450,10873743,STK
002880,KR7002880003,대유에이텍,KOSPI,,960,1,4,0.42,973,988,959,24437,23617918,44874259200,46744020,STK
357430,KR7357430008,마스턴프리미어리츠,KOSPI,,1471,1,2,0.14,1470,1472,1469,13145,19327343,44873306597,30505307,STK
014130,KR7014130009,한익스프레스,KOSPI,,3550,3,0,0.0,3550,3560,3530,6015,21328390,42600000000,12000000,STK
049800,KR7049800006,우진플라임,KOSPI,,2095,2,-25,-1.18,2120,2120,2075,13458,28220225,41900000000,20000000,STK
013000,KR7013000005,세우글로벌,KOSPI,,1457,2,-137,-8.59,1500,1507,1431,604596,885282467,41823230167,28705031,STK
010640,KR7010640001,진양폴리,KOSPI,,4115,2,-40,-0.96,4150,4160,4110,91678,379033425,41150000000,10000000,STK
020760,KR7020760005,일진디스플,KOSPI,,785,2,-3,-0.38,788,800,775,19864,15532782,40438286685,51513741,STK
012160,KR7012160008,영흥,KOSPI,,399,1,2,0.5,393,405,392,47160,18668294,40422838428,101310372,STK
002870,KR7002870004,신풍,KOSPI,,1130,1,4,0.36,1178,1179,1117,79925,90683158,39503331000,34958700,STK
012200,KR7012200002,계양전기,KOSPI,,1443,2,-10,-0.69,1453,1459,1437,12661,18317846,39282542247,27222829,STK
004270,KR7004270005,남성,KOSPI,,1084,1,15,1.4,1066,1089,1065,33984,36709902,39253981440,36212160,STK
010420,KR7010420008,한솔PNS,KOSPI,,1891,1,1,0.05,1891,1892,1890,93575,176894177,38752285692,20493012,STK
005360,KR7005360003,모나미,KOSPI,,2030,2,-10,-0.49,2050,2055,2020,22100,44914397,38361533210,18897307,STK
005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
023150,KR7023150006,MH에탄올,KOSPI,,5180,2,-10,-0.19,5230,5280,5170,2145,11141835,38220764680,7378526,STK
025560,KR7025560004,미래산업,KOSPI,,637,2,-4,-0.62,641,646,636,642773,410960833,37943562384,59566032,STK
069640,KR7069640001,한세엠케이,KOSPI,,1255,2,-2,-0.16,1239,1285,1226,891,1116278,37783660010,30106502,STK
033250,KR7033250002,체시스,KOSPI,,1178,1,10,0.86,1208,1252,1170,517672,624859439,37696000000,32000000,STK
074610,KR7074610007,이엔플러스,KOSPI,,511,0,0,0.0,0,0,0,0,0,37494486519,73374729,STK
002820,KR7002820009,SUN&L,KOSPI,,2950,1,20,0.68,2910,2960,2910,2671,7822175,37193567550,12607989,STK
024890,KR7024890006,대원화성,KOSPI,,899,2,-2,-0.22,901,904,893,7436,6691416,37082987648,41249152,STK
000950,KR7000950006,전방,KOSPI,,21900,1,100,0.46,21800,22350,21350,909,19746925,36792000000,1680000,STK
006570,KR7006570006,대림통상,KOSPI,,2360,2,-40,-1.67,2390,2390,2290,8830,20569985,35931000000,15225000,STK
090370,KR7090370008,메타랩스,KOSPI,,1440,2,-8,-0.55,1447,1502,1433,16146,23333425,35862752160,24904689,STK
143210,KR7143210003,핸즈코퍼레이션,KOSPI,,1610,1,4,0.25,1616,1619,1593,7288,11697489,35219952670,21875747,STK
001140,KR7001140003,국보,KOSPI,,2110,0,0,0.0,0,0,0,0,0,33456978680,15856388,STK
005820,KR7005820006,원림,KOSPI,,14010,1,50,0.36,13850,14080,13850,303,4240010,32194559700,2297970,STK
071950,KR7071950000,코아스,KOSPI,,9700,1,400,4.3,9150,9940,9150,52432,507577430,31919984000,3290720,STK
003680,KR7003680006,한성기업,KOSPI,,5060,3,0,0.0,5060,5100,5010,12243,62046270,31420145900,6209515,STK
006200,KR7006200000,한국전자홀딩스,KOSPI,,661,2,-5,-0.75,670,671,655,46844,30921800,30936872896,46803136,STK
000760,KR7000760009,이화산업,KOSPI,,11000,1,200,1.85,10800,11200,10580,1241,13453050,30800000000,2800000,STK
024070,KR7024070005,WISCOM,KOSPI,,2000,1,4,0.2,2020,2020,1989,9583,19120443,30652876000,15326438,STK
002070,KR7002070001,비비안,KOSPI,,983,2,-7,-0.71,990,996,960,260449,255171362,30594672791,31123777,STK
009140,KR7009140005,경인전자,KOSPI,,19340,2,-10,-0.05,19360,19650,19010,1588,30639980,30379213980,1570797,STK
007120,KR7007120009,미래아이앤지,KOSPI,,1041,1,8,0.77,1041,1055,1027,161402,168636915,30062630928,28878608,STK
005320,KR7005320007,온타이드,KOSPI,,439,2,-1,-0.23,438,440,432,36167,15813631,29642255019,67522221,STK
119650,KR7119650000,KC코트렐,KOSPI,,459,0,0,0.0,0,0,0,0,0,29474377011,64214329,STK
000040,KR7000040006,KR모터스,KOSPI,,470,1,10,2.17,471,490,443,2152939,1006175441,28262447960,60132868,STK
002420,KR7002420008,세기상사,KOSPI,,5020,1,50,1.01,4980,5040,4960,4916,24467410,27905416960,5558848,STK
133820,KR7133820001,화인베스틸,KOSPI,,902,2,-28,-3.01,930,930,861,91552,81554364,27805158436,30826118,STK
001420,KR7001420009,태원물산,KOSPI,,3650,1,30,0.83,3620,3665,3620,1079,3920290,27740000000,7600000,STK
025620,KR7025620006,제이준코스메틱,KOSPI,,6100,1,370,6.46,5700,6150,5680,52513,312220975,27357560600,4484846,STK
001070,KR7001070002,대한방직,KOSPI,,5120,2,-80,-1.54,5200,5240,5120,3179,16437370,27136000000,5300000,STK
002690,KR7002690006,동일제강,KOSPI,,1274,1,13,1.03,1261,1286,1254,13937,17617801,25862658640,20300360,STK
014910,KR7014910004,성문전자,KOSPI,,1132,1,9,0.8,1124,1144,1124,38380,43406186,25425835020,22460985,STK
145210,KR7145210001,다이나믹디자인,KOSPI,,719,1,45,6.68,674,727,674,132428,93374583,24864232953,34581687,STK
088790,KR7088790001,진도,KOSPI,,1942,1,12,0.62,1970,1977,1828,92352,179272245,24173518848,12447744,STK
009310,KR7009310004,참엔지니어링,KOSPI,,283,0,0,0.0,0,0,0,0,0,24017479577,84867419,STK
044380,KR7044380004,주연테크,KOSPI,,359,3,0,0.0,354,362,350,180644,64228488,23838982868,66403852,STK
030720,KR7030720007,동원수산,KOSPI,,5030,2,-40,-0.79,5170,5170,5030,5999,30336660,23408639150,4653805,STK
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
084870,KR7084870005,TBH글로벌,KOSPI,,1095,2,-33,-2.93,1126,1126,1087,16810,18646346,22838216805,20856819,STK
015260,KR7015260003,에이엔피,KOSPI,,466,2,-10,-2.1,476,476,461,32165,15090653,21024472604,45116894,STK
025890,KR7025890005,한국주강,KOSPI,,1842,2,-22,-1.18,1871,1871,1823,24581,45050189,20831655078,11309259,STK
084670,KR7084670009,동양고속,KOSPI,,7040,1,70,1.0,6970,7070,6970,479,3379200,20384805760,2895569,STK
010400,KR7010400000,우진아이엔에스,KOSPI,,2620,1,35,1.35,2585,2695,2585,3117,8136600,19969640000,7622000,STK
152550,KR7152550000,한국ANKOR유전,KOSPI,,267,3,0,0.0,269,269,265,206812,54977704,18695340000,70020000,STK
001770,KR7001770007,SHD,KOSPI,,15350,2,-20,-0.13,15370,15500,15000,3335,51225910,18648377300,1214878,STK
009440,KR7009440009,KC그린홀딩스,KOSPI,,756,0,0,0.0,0,0,0,0,0,17568790596,23239141,STK
204210,KR7204210009,스타에스엠리츠,KOSPI,,2035,0,0,0.0,0,0,0,0,0,15927568525,7826815,STK
140910,KR7140910001,에이리츠,KOSPI,,3130,0,0,0.0,0,0,0,0,0,13969290160,4463032,STK
008500,KR7008500001,일정실업,KOSPI,,11350,2,-270,-2.32,11620,11620,11350,1028,11821130,13620000000,1200000,STK
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,388500,2,-4500,-1.15,391500,393000,386500,132145,51478232500,20714364678000,53318828,KSQ
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,95700,2,-800,-0.83,95600,97700,95400,104967,10117007700,9359588620800,97801344,KSQ
028300,KR7028300002,HLB,KOSDAQ,중견기업부,53500,2,-1500,-2.73,54500,54500,53500,245097,13217776050,7031242101000,131425086,KSQ
086520,KR7086520004,에코프로,KOSDAQ,우량기업부,47550,2,-450,-0.94,47550,48450,47400,248072,11866153650,6330728067000,133138340,KSQ
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,284000,1,4500,1.61,280000,289000,278000,103652,29561149750,5509559672000,19399858,KSQ
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,349500,1,9500,2.79,340000,349500,338000,43780,15102772500,4405109533500,12604033,KSQ
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,62900,2,-300,-0.47,62800,63200,62100,49640,3112801950,4120305951100,65505659,KSQ
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,175300,2,-4800,-2.67,177900,179200,172900,211709,37254828400,4084025455000,23297350,KSQ
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,107000,2,-2100,-1.92,108400,109400,106700,104438,11247757500,3917306166000,36610338,KSQ
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,359500,2,-8000,-2.18,365000,366000,357500,37631,13555354250,3778201200000,10509600,KSQ
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),44250,2,-1200,-2.64,45350,45450,43700,165159,7345994825,3607427265000,81523780,KSQ
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,146600,2,-7000,-4.56,152000,152200,146200,141351,21096354100,3438865395200,23457472,KSQ
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,63900,2,-800,-1.24,64200,65400,63100,509146,32732049100,3100939647300,48528007,KSQ
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,172300,0,0,0.0,0,0,0,0,0,2626260351000,15242370,KSQ
041510,KR7041510009,에스엠,KOSDAQ,우량기업부,113200,2,-3100,-2.67,116400,117500,111600,71862,8219618500,2591678908000,22894690,KSQ
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,62400,2,-900,-1.42,64100,64200,62200,204253,12867204250,2217227500800,35532492,KSQ
263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,33800,1,50,0.15,33500,34400,33500,61996,2106288550,2171577499000,64247855,KSQ
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,115900,2,-1600,-1.36,118000,119800,115700,80304,9442059150,2131221239100,18388449,KSQ
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,47000,2,-200,-0.42,46900,47750,46800,36078,1704732425,2052644066000,43673278,KSQ
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,중견기업부,24050,2,-250,-1.03,24100,24900,23900,210871,5143504850,2008140560400,83498568,KSQ
257720,KR7257720003,실리콘투,KOSDAQ,벤처기업부,32750,2,-1100,-3.25,33750,34050,32500,478909,15840032575,2003379987000,61171908,KSQ
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,36200,1,1200,3.43,34650,36700,34500,504979,18216405975,1711113220200,47268321,KSQ
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,25900,2,-700,-2.63,26350,27300,25850,407244,10779119525,1666850340400,64357156,KSQ
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,59900,2,-500,-0.83,61000,61300,59700,61559,3722793650,1646288485200,27483948,KSQ
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,77500,2,-3600,-4.44,79500,81100,77100,134048,10532129450,1642558482500,21194303,KSQ
328130,KR7328130000,루닛,KOSDAQ,기술성장기업부,53300,2,-700,-1.3,54900,55700,53200,147802,8016886950,1545446292000,28995240,KSQ
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,75500,2,-1100,-1.44,76100,76500,75100,21628,1636789700,1521543044000,20152888,KSQ
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,29350,1,1650,5.96,27450,29750,27450,543224,15840319775,1509015398900,51414494,KSQ
082270,KR7082270000,젬백스,KOSDAQ,벤처기업부,35100,1,300,0.86,34500,35150,33400,154274,5248623000,1453352741100,41406061,KSQ
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,117400,1,1600,1.38,114600,121100,114500,56036,6629108850,1446315170000,12319550,KSQ
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,204000,1,8300,4.24,194500,210000,194500,24409,4995000450,1425955308000,6989977,KSQ
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,58200,2,-800,-1.36,59500,60000,57600,78524,4608745300,1411527742800,24253054,KSQ
357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,175700,1,700,0.4,173900,178200,173900,18441,3249208500,1366694046200,7778566,KSQ
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,25050,2,-500,-1.96,25300,25500,24950,23144,582519775,1345560750000,53715000,KSQ
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,25400,1,350,1.4,24850,25700,24850,176036,4471411450,1326540247600,52225994,KSQ
018290,KR7018290007,브이티,KOSDAQ,우량기업부,36400,2,-50,-0.14,36550,37850,36150,380106,14090609900,1303047454800,35798007,KSQ
253450,KR7253450001,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,43100,2,-1600,-3.58,44700,44700,43100,50613,2213112725,1295521263800,30058498,KSQ
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,80500,2,-700,-0.86,80600,81900,80500,42892,3475708050,1246187736500,15480593,KSQ
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,55350,2,-950,-1.69,55800,56700,55100,31077,1731076750,1213778673900,21929154,KSQ
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,63900,2,-2900,-4.34,66200,67000,63800,137267,8943657450,1194358031100,18691049,KSQ
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,162600,2,-700,-0.43,163800,165200,160300,21795,3552848150,1186735612200,7298497,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,31200,2,-350,-1.11,31250,32650,30950,292077,9251349350,1165433724000,37353645,KSQ
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,30400,3,0,0.0,30300,30750,30100,66767,2027041150,1162744550400,38248176,KSQ
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,13430,2,-160,-1.18,13470,13600,13360,60441,816421120,1112896248910,82866437,KSQ
140410,KR7140410002,메지온,KOSDAQ,중견기업부,37050,3,0,0.0,37050,38000,36750,64711,2409626300,1111771947000,30007340,KSQ
178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,19600,2,-310,-1.56,19990,20050,19570,84809,1678492520,1102459898400,56247954,KSQ
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,22400,2,-100,-0.44,22300,22950,22200,94770,2135525625,1099479382400,49083901,KSQ
095340,KR7095340006,ISC,KOSDAQ,우량기업부,50000,1,1200,2.46,48500,50700,48400,92797,4622922025,1059852900000,21197058,KSQ
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,37350,2,-50,-0.13,37750,37850,37200,55069,2067167400,1058121428850,28329891,KSQ
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,51100,1,200,0.39,52500,54100,50900,693241,36419200650,1010518954200,19775322,KSQ
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,41400,2,-1500,-3.5,42500,43250,41300,85028,3579650625,982770008400,23738406,KSQ
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,31600,1,400,1.28,31250,32150,31000,51015,1607983450,976060800000,30888000,KSQ
112040,KR7112040001,위메이드,KOSDAQ,중견기업부,28650,2,-700,-2.39,28850,29050,28450,68767,1975886125,972624037950,33948483,KSQ
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,83300,1,300,0.36,82300,84900,82100,11839,990965000,972527500000,11675000,KSQ
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,40100,2,-250,-0.62,40150,41000,39900,45645,1842320225,952097748600,23743086,KSQ
067160,KR7067160002,SOOP,KOSDAQ GLOBAL,우량기업부,80600,2,-900,-1.1,81100,82300,80400,22130,1800126200,926478220200,11494767,KSQ
098460,KR7098460009,고영,KOSDAQ,우량기업부,13200,2,-10,-0.08,13130,13455,13090,388683,5148095135,906242766000,68654755,KSQ
078130,KR7078130002,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0,0.0,0,0,0,0,0,901924696800,1127405871,KSQ
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,13510,1,220,1.66,13200,13870,13130,234039,3189040310,888019703480,65730548,KSQ
358570,KR7358570000,지아이이노베이션,KOSDAQ,기술성장기업부,15660,2,-320,-2.0,15850,16100,15510,503418,7948066035,877163204160,56012976,KSQ
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,75900,2,-800,-1.04,76100,77400,75250,48337,3689198800,871561673400,11483026,KSQ
225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,12700,2,-30,-0.24,12760,13070,12660,171951,2216514560,836424209800,65860174,KSQ
232140,KR7232140004,와이씨,KOSDAQ,우량기업부,10050,2,-60,-0.59,10080,10420,10000,341438,3466638465,824555767500,82045350,KSQ
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,14170,2,-210,-1.46,14300,14800,14120,135959,1955690755,819712763220,57848466,KSQ
053800,KR7053800009,안랩,KOSDAQ,우량기업부,72800,2,-5800,-7.38,78200,78200,72300,184403,13678779100,810009636800,11126506,KSQ
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,33400,2,-100,-0.3,33350,34300,33150,53317,1793312025,765395802800,22916042,KSQ
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,34750,1,100,0.29,34400,36000,34250,118812,4171141300,749293226250,21562395,KSQ
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,20850,2,-50,-0.24,20900,21100,20700,23478,489773550,748697646000,35908760,KSQ
067310,KR7067310003,하나마이크론,KOSDAQ,우량기업부,11240,1,410,3.79,10740,11540,10740,640119,7221213505,744896706760,66271949,KSQ
014620,KR7014620009,성광벤드,KOSDAQ,우량기업부,26650,2,-1550,-5.5,27950,28100,26400,247091,6618833625,744295777550,27928547,KSQ
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,32450,1,350,1.09,31750,33000,31500,175003,5670308450,742642003400,22885732,KSQ
067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),6090,2,-190,-3.03,6280,6280,6080,235560,1450335210,742344739920,121895688,KSQ
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,34500,1,350,1.02,34650,36200,34100,238395,8433149350,740074921500,21451447,KSQ
336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,8140,2,-180,-2.16,8300,8320,8090,437493,3579420095,727232638660,89340619,KSQ
033500,KR7033500000,동성화인텍,KOSDAQ,우량기업부,24150,2,-500,-2.03,24750,24800,23700,288573,6961885975,724246280100,29989494,KSQ
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,28550,2,-400,-1.38,28700,29100,28400,24988,717166150,708930160450,24831179,KSQ
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,10320,2,-110,-1.05,10340,10650,10230,94437,980705875,698175440880,67652659,KSQ
086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,15290,3,0,0.0,15300,15480,15220,104685,1611684595,686272308150,44883735,KSQ
251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,54700,2,-900,-1.62,56900,56900,54200,21393,1174247650,678280000000,12400000,KSQ
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,21600,1,350,1.65,21700,22000,21250,572035,12397751250,668398500000,30944375,KSQ
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,7740,2,-290,-3.61,7960,7960,7710,153845,1206059250,652063505940,84245931,KSQ
183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,62000,3,0,0.0,62000,64300,61200,89468,5585511750,648562408000,10460684,KSQ
121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,53100,2,-900,-1.67,53200,54800,53000,18081,971238500,647611741800,12196078,KSQ
323280,KR7323280008,태성,KOSDAQ,중견기업부,21050,2,-700,-3.22,21700,22150,20950,148996,3203161925,640777366500,30440730,KSQ
084110,KR7084110006,휴온스글로벌,KOSDAQ,중견기업부,50600,1,2050,4.22,48500,52300,48000,94727,4815718850,639423092000,12636820,KSQ
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,30500,3,0,0.0,30350,30900,30100,21828,664795050,639403708000,20964056,KSQ
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,52300,2,-400,-0.76,53700,54200,52200,27747,1481229950,638655749300,12211391,KSQ
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,5680,2,-70,-1.22,5700,5730,5630,60021,341339785,636191927280,112005621,KSQ
347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,58600,2,-800,-1.35,59100,59500,57600,230278,13498233400,627447838600,10707301,KSQ
460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,17260,2,-340,-1.93,17500,17510,17050,158130,2730107900,611440177460,35425271,KSQ
047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,19070,2,-490,-2.51,19510,19510,19060,82282,1580021835,606711935580,31814994,KSQ
085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,10720,2,-130,-1.2,10750,10950,10640,150957,1630154395,603690828960,56314443,KSQ
025980,KR7025980004,아난티,KOSDAQ,우량기업부,6780,2,-50,-0.73,6910,6970,6740,524056,3593609315,600907860840,88629478,KSQ
348210,KR7348210006,넥스틴,KOSDAQ GLOBAL,우량기업부,57200,2,-100,-0.17,56800,58200,56600,31601,1813640750,599284686000,10477005,KSQ
025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,6550,2,-250,-3.68,6770,6830,6540,392184,2613268035,576344783500,87991570,KSQ
101730,KR7101730000,위메이드맥스,KOSDAQ,우량기업부,6930,2,-230,-3.21,7190,7190,6850,44307,307834205,574743818880,82935616,KSQ
340570,KR7340570001,티앤엘,KOSDAQ,우량기업부,70300,2,-3000,-4.09,74000,74000,70100,38386,2731627750,571398400000,8128000,KSQ
475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,26900,2,-650,-2.36,27250,28100,26750,342134,9354190275,562993274200,20929118,KSQ
082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,24450,2,-200,-0.81,24900,24900,24300,13547,332834100,559225607850,22872213,KSQ
222080,KR7222080004,씨아이에스,KOSDAQ,우량기업부,7160,2,-10,-0.14,7100,7280,7100,77282,555037115,553982367240,77371839,KSQ
023160,KR7023160005,태광,KOSDAQ,우량기업부,20550,2,-1250,-5.73,21750,21900,20300,299470,6208697500,544575000000,26500000,KSQ
041190,KR7041190000,우리기술투자,KOSDAQ,우량기업부,6430,1,40,0.63,6430,6520,6390,278734,1800552030,540120000000,84000000,KSQ
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,11200,2,-410,-3.53,11280,12260,11050,413749,4763857590,537842009600,48021608,KSQ
222800,KR7222800005,심텍,KOSDAQ GLOBAL,우량기업부,16840,1,60,0.36,16750,17380,16700,188766,3209251375,536423768120,31854143,KSQ
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,27100,1,300,1.12,26550,27800,26550,84534,2304842575,535974965400,19777674,KSQ
319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,18330,1,610,3.44,17750,18710,17640,242675,4445573270,530959867620,28966714,KSQ
030520,KR7030520001,한글과컴퓨터,KOSDAQ,우량기업부,21750,1,300,1.4,21850,22050,21500,209798,4568856825,525909432000,24179744,KSQ
383310,KR7383310000,에코프로에이치엔,KOSDAQ GLOBAL,중견기업부,25050,2,-400,-1.57,25200,25650,24950,19926,501809750,525422046600,20974932,KSQ
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,10530,1,380,3.74,10200,10910,10150,93096,984990345,520273537290,49408693,KSQ
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,23150,2,-250,-1.07,23300,23550,23000,42397,986724800,513405884000,22177360,KSQ
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,35250,1,1300,3.83,35050,36050,34550,682198,24131419125,513356007750,14563291,KSQ
053030,KR7053030003,바이넥스,KOSDAQ,우량기업부,15630,2,-340,-2.13,16160,16320,15600,161676,2578073765,510853858440,32684188,KSQ
060370,KR7060370004,LS마린솔루션,KOSDAQ,중견기업부,15520,1,10,0.06,15450,15730,15270,26473,411172470,507020614080,32668854,KSQ
009520,KR7009520008,포스코엠텍,KOSDAQ GLOBAL,우량기업부,12170,2,-150,-1.22,12290,12660,12160,110712,1364642095,506791695510,41642703,KSQ
095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,23150,2,-100,-0.43,23100,23400,22800,51443,1193330450,505985290400,21856816,KSQ
241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,47350,2,-1350,-2.77,48250,48900,47250,39014,1873320500,505698000000,10680000,KSQ
215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,46800,2,-300,-0.64,46700,47400,46400,11875,557798750,504077511600,10770887,KSQ
