Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-10,14050,,,,,,,,N/A
2024-06-11,14030,,,,,,,,N/A
2024-06-12,13990,,,,,,,,N/A
2024-06-13,14000,,,,,,,,N/A
2024-06-14,14520,,,,,,,,N/A
2024-06-17,14290,,,,,,,,N/A
2024-06-18,14240,,,,,,,,N/A
2024-06-19,13900,,,,,,,,N/A
2024-06-20,14020,,,,,,,,N/A
2024-06-21,14860,,,,,,,,N/A
2024-06-24,14240,,,,,,,,N/A
2024-06-25,14380,14244.132590960324,,,,,,,N/A
2024-06-26,14230,14241.958346197198,,,,,,,N/A
2024-06-27,14060,14213.964754474553,,,,,,,N/A
2024-06-28,14100,14196.431715324621,,,,,,,N/A
2024-07-01,14230,14201.596066813141,,,,,,,N/A
2024-07-02,14040,14176.735133457272,,,,,,,N/A
2024-07-03,13070,14006.468189848461,,,,,,,N/A
2024-07-04,12700,13805.473083717929,,,,,,,N/A
2024-07-05,12510,13606.169532376709,,,,,,,N/A
2024-07-08,12680,13463.681912011061,,,,,,,N/A
2024-07-09,12700,13346.192387086283,,,,,,,N/A
2024-07-10,12740,13252.93201984224,,,,,,,N/A
2024-07-11,12840,13189.404016789587,,,,,,,N/A
2024-07-12,12950,13152.57262959119,,,,,,,N/A
2024-07-15,12970,13124.484532731007,13480.457594732537,-355.9730620015307,,,,,N/A
2024-07-16,12780,13071.486912310851,13428.571846974572,-357.08493466372056,,,-355.9730620015307,,N/A
2024-07-17,12570,12994.335079647642,13364.973932383862,-370.63885273621963,,,-357.08493466372056,,N/A
2024-07-18,12530,12922.898913548006,13303.12401146654,-380.2250979185337,,,-370.63885273621963,,N/A
2024-07-19,12220,12814.760619156004,13222.892603209759,-408.1319840537544,,,-380.2250979185337,,N/A
2024-07-22,12120,12707.87437005508,13141.196854823851,-433.32248476877066,,,-408.1319840537544,,N/A
2024-07-23,12150,12622.04754389276,13067.77486557764,-445.7273216848789,,,-433.32248476877066,,N/A
2024-07-24,12050,12534.04022944772,12992.38413479411,-458.3439053463899,,,-445.7273216848789,,N/A
2024-07-25,12060,12461.11096337884,12923.31864332788,-462.20767994904054,-419.6862321062351,-42.52144784280546,-458.3439053463899,,N/A
2024-07-26,11970,12385.555430551327,12852.702447525815,-467.147016974488,-429.1783890798857,-37.96862789460232,-462.20767994904054,-42.52144784280546,6. 하락추세 / 일시적 반등
2024-07-29,12090,12340.085364312661,12796.20596993131,-456.1206056186493,-434.56683238763844,-21.553773231010837,-467.147016974488,-37.96862789460232,6. 하락추세 / 일시적 반등
2024-07-30,11840,12263.149154418406,12725.375898084547,-462.22674366614046,-440.09881464333887,-22.127929022801595,-456.1206056186493,-21.553773231010837,5. 하락추세 / 추세 확대중
2024-07-31,11800,12191.895438354037,12656.829535263469,-464.9340969094319,-445.0658710965575,-19.868225812874414,-462.22674366614046,-22.127929022801595,6. 하락추세 / 일시적 반등
2024-08-01,12070,12173.142293991878,12613.360680799507,-440.21838680762994,-444.096374238772,3.87798743114206,-464.9340969094319,-19.868225812874414,9. 분류 미정
2024-08-02,11810,12117.274248762358,12553.852482221766,-436.5782334594078,-442.59274608289917,6.014512623491385,-440.21838680762994,3.87798743114206,9. 분류 미정
