Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,3535,,,,,,,,N/A
2024-06-04,3450,,,,,,,,N/A
2024-06-05,3460,,,,,,,,N/A
2024-06-07,3425,,,,,,,,N/A
2024-06-10,3560,,,,,,,,N/A
2024-06-11,3560,,,,,,,,N/A
2024-06-12,3555,,,,,,,,N/A
2024-06-13,3455,,,,,,,,N/A
2024-06-14,3530,,,,,,,,N/A
2024-06-17,3465,,,,,,,,N/A
2024-06-18,3475,,,,,,,,N/A
2024-06-19,3630,3521.786689258969,,,,,,,N/A
2024-06-20,3685,3546.8964293729737,,,,,,,N/A
2024-06-21,3735,3575.83544023867,,,,,,,N/A
2024-06-24,3805,3611.0915263557977,,,,,,,N/A
2024-06-25,3835,3645.5389838395213,,,,,,,N/A
2024-06-26,3905,3685.4560632488256,,,,,,,N/A
2024-06-27,3870,3713.847438133622,,,,,,,N/A
2024-06-28,3720,3714.793986113065,,,,,,,N/A
2024-07-01,3805,3728.6718344033625,,,,,,,N/A
2024-07-02,3820,3742.72232141823,,,,,,,N/A
2024-07-03,3750,3743.8419642769636,,,,,,,N/A
2024-07-04,3850,3760.1739697728153,,,,,,,N/A
2024-07-05,3850,3773.9933590385363,,,,,,,N/A
2024-07-08,4015,3811.0713038018384,,,,,,,N/A
2024-07-09,3920,3827.829564755402,3733.1664462871313,94.66311846827057,,,,,N/A
2024-07-10,3990,3852.77886248534,3752.191153969566,100.58770851577401,,,94.66311846827057,,N/A
2024-07-11,4000,3875.4282682568264,3770.547364786635,104.88090347019124,,,100.58770851577401,,N/A
2024-07-12,3895,3878.4393039096226,3779.7660785061435,98.67322540347914,,,104.88090347019124,,N/A
2024-07-15,3890,3880.2178725389113,3787.931554172355,92.28631836655632,,,98.67322540347914,,N/A
2024-07-16,4130,3918.6458921483095,3813.2699575669953,105.37593458131414,,,92.28631836655632,,N/A
2024-07-17,4110,3948.0849856639543,3835.249960710181,112.83502495377343,,,105.37593458131414,,N/A
2024-07-18,4020,3959.148834023346,3848.935148805723,110.2136852176227,,,112.83502495377343,,N/A
2024-07-19,3875,3946.2028595582156,3850.8658785238176,95.33698103439792,101.56127848894057,-6.224297454542651,110.2136852176227,,N/A
2024-07-22,3925,3942.940881164644,3856.3572949294607,86.58358623518325,98.56574003818912,-11.982153803005872,95.33698103439792,-6.224297454542651,9. 분류 미정
2024-07-23,3990,3950.180745600853,3866.2567545643155,83.92399103653725,95.63739023785875,-11.713399201321508,86.58358623518325,-11.982153803005872,2. 상승 추세 / 눌림목
2024-07-24,4020,3960.922169354568,3877.645143115107,83.27702623946061,93.16531743817913,-9.88829119871852,83.92399103653725,-11.713399201321508,2. 상승 추세 / 눌림목
2024-07-25,3895,3950.780297146173,3878.9306880695435,71.84960907662935,88.90217576586917,-17.052566689239825,83.27702623946061,-9.88829119871852,9. 분류 미정
