Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-04,21210,,,,,,,,N/A
2024-06-05,19626,,,,,,,,N/A
2024-06-07,20043,,,,,,,,N/A
2024-06-10,20585,,,,,,,,N/A
2024-06-11,19585,,,,,,,,N/A
2024-06-12,19293,,,,,,,,N/A
2024-06-13,19751,,,,,,,,N/A
2024-06-14,18751,,,,,,,,N/A
2024-06-17,18043,,,,,,,,N/A
2024-06-18,18210,,,,,,,,N/A
2024-06-19,19418,,,,,,,,N/A
2024-06-20,19085,19435.95817918248,,,,,,,N/A
2024-06-21,18918,19356.2723054621,,,,,,,N/A
2024-06-24,17710,19102.999643083313,,,,,,,N/A
2024-06-25,17293,18824.538159532032,,,,,,,N/A
2024-06-26,17126,18563.224596527103,,,,,,,N/A
2024-06-27,17585,18412.728504753704,,,,,,,N/A
2024-06-28,17501,18272.46258094544,,,,,,,N/A
2024-07-01,16384,17981.929876184604,,,,,,,N/A
2024-07-02,15251,17561.78681831005,,,,,,,N/A
2024-07-03,16026,17325.51192318543,,,,,,,N/A
2024-07-04,15751,17083.27931961844,,,,,,,N/A
2024-07-05,16518,16996.31327044637,,,,,,,N/A
2024-07-08,16751,16958.572767300775,,,,,,,N/A
2024-07-09,16509,16889.40772617758,,,,,,,N/A
2024-07-10,19376,17271.96038368872,18044.17152442597,-772.2111407372468,,,,,N/A
2024-07-11,19876,17672.581863121224,18179.862522616637,-507.2806594954127,,,-772.2111407372468,,N/A
2024-07-12,19126,17896.184653410266,18249.94678020059,-353.76212679032324,,,-507.2806594954127,,N/A
2024-07-15,18376,17970.002399039455,18259.284055741286,-289.2816567018308,,,-353.76212679032324,,N/A
2024-07-16,17543,17904.309722264155,18206.225977538226,-301.91625527407086,,,-289.2816567018308,,N/A
2024-07-17,17293,17810.262072685055,18138.57960883169,-328.31753614663467,,,-301.91625527407086,,N/A
2024-07-18,16751,17647.298676887352,18035.795934103415,-388.4972572160623,,,-328.31753614663467,,N/A
2024-07-19,16959,17541.406572750835,17956.033272317978,-414.6266995671431,,,-388.4972572160623,,N/A
2024-07-22,15609,17244.113253866093,17782.17895584998,-538.0657019838873,-470.3718670813138,-67.69383490257349,-414.6266995671431,,N/A
2024-07-23,15951,17045.17275327131,17646.536070231465,-601.3633169601562,-496.57015705708227,-104.79315990307396,-538.0657019838873,-67.69383490257349,5. 하락추세 / 추세 확대중
2024-07-24,15593,16821.761560460338,17494.422287251356,-672.6607267910185,-531.7882710038696,-140.87245578714897,-601.3633169601562,-104.79315990307396,5. 하락추세 / 추세 확대중
2024-07-25,15193,16571.182858851054,17323.946562269775,-752.763703418721,-575.9833574868399,-176.78034593188113,-672.6607267910185,-140.87245578714897,5. 하락추세 / 추세 확대중
2024-07-26,14776,16295.000880566276,17135.20977987942,-840.2088993131438,-628.8284658521006,-211.38043346104314,-752.763703418721,-176.78034593188113,5. 하락추세 / 추세 확대중
2024-07-29,14943,16087.000745094541,16972.823870258722,-885.823125164181,-680.2273977145168,-205.5957274496642,-840.2088993131438,-211.38043346104314,6. 하락추세 / 일시적 반등
2024-07-30,14434,15832.692938156919,16784.76284283215,-952.0699046752325,-734.59589910666,-217.47400556857247,-885.823125164181,-205.5957274496642,5. 하락추세 / 추세 확대중
2024-07-31,14418,15615.047870748162,16609.447076696437,-994.3992059482753,-786.556560474983,-207.84264547329224,-952.0699046752325,-217.47400556857247,6. 하락추세 / 일시적 반등
2024-08-01,14684,15471.809736786907,16466.821367311517,-995.0116305246102,-828.2475744849085,-166.7640560397017,-994.3992059482753,-207.84264547329224,6. 하락추세 / 일시적 반등
2024-08-02,13576,15180.146700358151,16252.686451214367,-1072.5397508562164,-877.1060097591701,-195.43374109704632,-995.0116305246102,-166.7640560397017,5. 하락추세 / 추세 확대중
2024-08-05,11467,14608.893361841512,15898.191158531821,-1289.297796690309,-959.5443671453979,-329.7534295449111,-1072.5397508562164,-195.43374109704632,5. 하락추세 / 추세 확대중
2024-08-06,13917,14502.44822925051,15751.436257899835,-1248.9880286493244,-1017.4330994461833,-231.5549292031411,-1289.297796690309,-329.7534295449111,6. 하락추세 / 일시적 반등
2024-08-07,14376,14482.994655519662,15649.552090647996,-1166.557435128334,-1047.2579665826136,-119.2994685457204,-1248.9880286493244,-231.5549292031411,6. 하락추세 / 일시적 반등
2024-08-08,14576,14497.303170055098,15570.029713562959,-1072.7265435078607,-1052.3516819676631,-20.37486154019757,-1166.557435128334,-119.2994685457204,6. 하락추세 / 일시적 반등
2024-08-09,15634,14672.179605431236,15574.768253299037,-902.5886478678003,-1022.3990751476906,119.81042727989029,-1072.7265435078607,-20.37486154019757,9. 분류 미정
2024-08-12,15834,14850.921204595661,15593.970604906515,-743.0494003108543,-966.5291401803233,223.47973986946909,-902.5886478678003,119.81042727989029,9. 분류 미정
2024-08-13,15818,14999.70255773479,15610.56537491344,-610.8628171786495,-895.3958755799886,284.5330584013391,-743.0494003108543,223.47973986946909,9. 분류 미정
2024-08-14,16751,15269.1329334679,15695.042013808741,-425.9090803408417,-801.4985165321592,375.58943619131753,-610.8628171786495,284.5330584013391,9. 분류 미정
2024-08-16,17460,15606.189405242068,15825.7796424155,-219.5902371734319,-685.1168606604137,465.52662348698186,-425.9090803408417,375.58943619131753,9. 분류 미정
2024-08-19,17480,15894.46795828175,15948.314483718055,-53.846525436305456,-558.8627936155921,505.0162681792866,-219.5902371734319,465.52662348698186,9. 분류 미정
