Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,10340,,,,,,,,N/A
2024-06-04,9840,,,,,,,,N/A
2024-06-05,9980,,,,,,,,N/A
2024-06-07,9880,,,,,,,,N/A
2024-06-10,9790,,,,,,,,N/A
2024-06-11,9750,,,,,,,,N/A
2024-06-12,9860,,,,,,,,N/A
2024-06-13,10190,,,,,,,,N/A
2024-06-14,10060,,,,,,,,N/A
2024-06-17,9950,,,,,,,,N/A
2024-06-18,9860,,,,,,,,N/A
2024-06-19,9620,9948.851554156616,,,,,,,N/A
2024-06-20,9710,9912.105161209443,,,,,,,N/A
2024-06-21,9700,9879.473597946451,,,,,,,N/A
2024-06-24,9660,9845.708429031612,,,,,,,N/A
2024-06-25,9660,9817.137901488288,,,,,,,N/A
2024-06-26,9650,9791.424378182397,,,,,,,N/A
2024-06-27,9600,9761.974473846643,,,,,,,N/A
2024-06-28,9680,9749.363016331776,,,,,,,N/A
2024-07-01,9880,9769.461013819195,,,,,,,N/A
2024-07-02,9680,9755.697780923934,,,,,,,N/A
2024-07-03,9550,9724.051968474098,,,,,,,N/A
2024-07-04,9600,9704.967050247313,,,,,,,N/A
2024-07-05,9610,9690.356734824649,,,,,,,N/A
2024-07-08,9830,9711.840314082396,,,,,,,N/A
2024-07-09,9760,9719.249496531258,9821.253304566804,-102.00380803554617,,,,,N/A
2024-07-10,10060,9771.672650911065,9838.938244969264,-67.26559405819899,,,-102.00380803554617,,N/A
2024-07-11,9920,9794.492243078594,9844.942819415985,-50.450576337390885,,,-67.26559405819899,,N/A
2024-07-12,10080,9838.416513374195,9862.354462422209,-23.93794904801325,,,-50.450576337390885,,N/A
2024-07-15,10300,9909.429357470473,9894.772650390934,14.656707079539046,,,-23.93794904801325,,N/A
2024-07-16,10270,9964.901764013477,9922.567268880495,42.33449513298183,,,14.656707079539046,,N/A
2024-07-17,9990,9968.763031088327,9927.562286000459,41.2007450878682,,,42.33449513298183,,N/A
2024-07-18,10080,9985.876410920891,9938.853968518943,47.022442401948865,,,41.2007450878682,,N/A
2024-07-19,9910,9974.203116933062,9936.71663751754,37.4864794155219,1.6817284741923608,35.80475094132954,47.022442401948865,,N/A
2024-07-22,9880,9959.71032971259,9932.515405108834,27.19492460375659,6.784367700105207,20.410556903651383,37.4864794155219,35.80475094132954,2. 상승 추세 / 눌림목
2024-07-23,10140,9987.447202064499,9947.88463436003,39.562567704468165,13.3400077009778,26.222560003490365,27.19492460375659,20.410556903651383,1. 상승 추세 / 추세 확대중
2024-07-24,9920,9977.070709439191,9945.819105888917,31.251603550274012,16.922326870837043,14.329276679436969,39.562567704468165,26.222560003490365,2. 상승 추세 / 눌림목
2024-07-25,9750,9942.136754140854,9931.313986934183,10.822767206671415,15.702414938003919,-4.879647731332504,31.251603550274012,14.329276679436969,9. 분류 미정
2024-07-26,9750,9912.5772535038,9917.883321235355,-5.306067731555231,11.50071840409209,-16.80678613564732,10.822767206671415,-4.879647731332504,3. 뚜렷한 추세 없음 / 추세 확대
2024-07-29,9850,9902.949983733984,9912.854927069773,-9.90494333578863,7.219586056115947,-17.124529391904577,-5.306067731555231,-16.80678613564732,5. 하락추세 / 추세 확대중
2024-07-30,9720,9874.803832390295,9898.569376916457,-23.765544526162557,1.0225599396602467,-24.788104465822805,-9.90494333578863,-17.124529391904577,5. 하락추세 / 추세 확대중
2024-07-31,9700,9847.91093509948,9883.860534181906,-35.949599082425266,-6.371871864756856,-29.57772721766841,-23.765544526162557,-24.788104465822805,5. 하락추세 / 추세 확대중
2024-08-01,9710,9826.693868161099,9870.981976094357,-44.28810793325829,-13.955119078457145,-30.332988854801144,-35.949599082425266,-29.57772721766841,5. 하락추세 / 추세 확대중
2024-08-02,9470,9771.817888444008,9841.279607494775,-69.46171905076699,-25.056439072919115,-44.40527997784787,-44.28810793325829,-30.332988854801144,5. 하락추세 / 추세 확대중
2024-08-05,8470,9571.538213298776,9739.70334027294,-168.1651269741633,-53.67817665316795,-114.48695032099533,-69.46171905076699,-44.40527997784787,5. 하락추세 / 추세 확대중
2024-08-06,8730,9442.070795868196,9664.910500252721,-222.83970438452525,-87.51048219943942,-135.32922218508583,-168.1651269741633,-114.48695032099533,5. 하락추세 / 추세 확대중
2024-08-07,8780,9340.213750350013,9599.361574308075,-259.1478239580629,-121.83795055116411,-137.30987340689876,-222.83970438452525,-135.32922218508583,5. 하락추세 / 추세 확대중
2024-08-08,8710,9243.257788757703,9533.482939174144,-290.22515041644147,-155.51539052421958,-134.70975989222188,-259.1478239580629,-137.30987340689876,6. 하락추세 / 일시적 반등
2024-08-09,8830,9179.679667410364,9481.37309182791,-301.69342441754634,-184.75099730288494,-116.9424271146614,-290.22515041644147,-134.70975989222188,6. 하락추세 / 일시적 반등
2024-08-12,8880,9133.575103193385,9436.826936877695,-303.25183368430953,-208.45116457916987,-94.80066910513966,-301.69342441754634,-116.9424271146614,6. 하락추세 / 일시적 반등
2024-08-13,8740,9073.02508731748,9385.210126738606,-312.18503942112693,-229.1979395475613,-82.98709987356563,-303.25183368430953,-94.80066910513966,6. 하락추세 / 일시적 반등
2024-08-14,8910,9047.944304653252,9350.00937660982,-302.0650719565674,-243.77136602936253,-58.29370592720488,-312.18503942112693,-82.98709987356563,6. 하락추세 / 일시적 반등
2024-08-16,8880,9022.106719321982,9315.193867231315,-293.087147909333,-253.63452240535662,-39.45262550397638,-302.0650719565674,-58.29370592720488,6. 하락추세 / 일시적 반등
2024-08-19,8690,8971.013377887832,9268.883210399366,-297.8698325115347,-262.48158442659224,-35.38824808494246,-293.087147909333,-39.45262550397638,6. 하락추세 / 일시적 반등
2024-08-20,8830,8949.319012058935,9236.373342962377,-287.05433090344195,-267.3961337219622,-19.65819718147975,-297.8698325115347,-35.38824808494246,6. 하락추세 / 일시적 반등
2024-08-21,8850,8934.039164049867,9207.753095335534,-273.71393128566706,-268.6596932347032,-5.054238050963875,-287.05433090344195,-19.65819718147975,6. 하락추세 / 일시적 반등
2024-08-22,9020,8947.263908042196,9193.845458644013,-246.58155060181707,-264.24406470812596,17.66251410630889,-273.71393128566706,-5.054238050963875,9. 분류 미정
2024-08-23,9060,8964.60792218955,9183.930980225938,-219.323058036387,-255.2598633737782,35.93680533739118,-246.58155060181707,17.66251410630889,9. 분류 미정
