Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,427000,,,,,,,,N/A
2024-06-04,408500,,,,,,,,N/A
2024-06-05,384500,,,,,,,,N/A
2024-06-07,371000,,,,,,,,N/A
2024-06-10,396500,,,,,,,,N/A
2024-06-11,396000,,,,,,,,N/A
2024-06-12,367000,,,,,,,,N/A
2024-06-13,365000,,,,,,,,N/A
2024-06-14,374500,,,,,,,,N/A
2024-06-17,375000,,,,,,,,N/A
2024-06-18,375500,,,,,,,,N/A
2024-06-19,364500,383704.93900323514,,,,,,,N/A
2024-06-20,357000,379596.48684889125,,,,,,,N/A
2024-06-21,376500,379120.10425675416,,,,,,,N/A
2024-06-24,360000,376178.54975571507,,,,,,,N/A
2024-06-25,363000,374151.0805625281,,,,,,,N/A
2024-06-26,363000,372435.52970675455,,,,,,,N/A
2024-06-27,365000,371291.6020595615,,,,,,,N/A
2024-06-28,346000,367400.5863580905,,,,,,,N/A
2024-07-01,319000,359954.3423029997,,,,,,,N/A
2024-07-02,338000,356576.75117946125,,,,,,,N/A
2024-07-03,329500,352411.0971518518,,,,,,,N/A
2024-07-04,314500,346578.6206669515,,,,,,,N/A
2024-07-05,310500,341028.06364126666,,,,,,,N/A
2024-07-08,331000,339485.28461953334,,,,,,,N/A
2024-07-09,346000,340487.54852422053,359904.85660689493,-19417.308082674397,,,,,N/A
2024-07-10,390000,348104.8487512635,362134.1264878657,-14029.277736602176,,,-19417.308082674397,,N/A
2024-07-11,383500,353550.2566356845,363716.7837850608,-10166.527149376285,,,-14029.277736602176,,N/A
2024-07-12,381000,357773.2940763484,364997.0220232044,-7223.727946856001,,,-10166.527149376285,,N/A
2024-07-15,392000,363038.9411415256,366997.24261407816,-3958.3014725525863,,,-7223.727946856001,,N/A
2024-07-16,393000,367648.3348120601,368923.3727908131,-1275.0379787529819,,,-3958.3014725525863,,N/A
2024-07-17,370500,368087.0525332816,369040.1599914936,-953.1074582120054,,,-1275.0379787529819,,N/A
2024-07-18,349000,365150.58291277674,367555.70369582745,-2405.120783050719,,,-953.1074582120054,,N/A
2024-07-19,344500,361973.57015696494,365847.87379243283,-3874.3036354678916,-6589.053081716176,2714.7494462482846,-2405.120783050719,,N/A
2024-07-22,325500,356362.25167127803,362859.1424004008,-6496.890729122737,-6570.620611197489,73.72988207475191,-3874.3036354678916,2714.7494462482846,9. 분류 미정
2024-07-23,359000,356768.059106466,362573.2800003711,-5805.220893905091,-6417.540667739009,612.3197738339186,-6496.890729122737,73.72988207475191,9. 분류 미정
2024-07-24,365000,358034.5115516251,362753.0370373806,-4718.5254857555265,-6077.737631342313,1359.2121455867864,-5805.220893905091,612.3197738339186,9. 분류 미정
2024-07-25,326000,353106.1251590674,360030.5898494265,-6924.464690359135,-6247.083043145678,-677.3816472134567,-4718.5254857555265,1359.2121455867864,5. 하락추세 / 추세 확대중
2024-07-26,336000,350474.41359613393,358250.54615687643,-7776.132560742495,-6552.892946665042,-1223.2396140774536,-6924.464690359135,-677.3816472134567,5. 하락추세 / 추세 확대중
2024-07-29,339000,348709.1191967287,356824.57977488555,-8115.460578156868,-6865.406472963407,-1250.0541051934606,-7776.132560742495,-1223.2396140774536,5. 하락추세 / 추세 확대중
2024-07-30,320000,344292.3316280012,354096.833124894,-9804.50149689283,-7453.225477749293,-2351.2760191435373,-8115.460578156868,-1250.0541051934606,5. 하락추세 / 추세 확대중
2024-07-31,311000,339170.43445446255,350904.4751156426,-11734.040661180043,-8309.388514435443,-3424.6521467446,-9804.50149689283,-2351.2760191435373,5. 하락추세 / 추세 확대중
2024-08-01,318000,335913.44453839137,348467.10658855794,-12553.662050166575,-9158.24322158167,-3395.418828584905,-11734.040661180043,-3424.6521467446,6. 하락추세 / 일시적 반등
2024-08-02,280500,327388.2992247927,343432.5061005166,-16044.206875723903,-10535.435952410116,-5508.770923313787,-12553.662050166575,-3395.418828584905,5. 하락추세 / 추세 확대중
2024-08-05,252000,315790.09934405534,336659.72787084867,-20869.628526793327,-12602.27446728676,-8267.354059506568,-16044.206875723903,-5508.770923313787,5. 하락추세 / 추세 확대중
2024-08-06,266500,308207.0071372776,331462.71099152655,-23255.703854248975,-14732.960344679204,-8522.743509569771,-20869.628526793327,-8267.354059506568,5. 하락추세 / 추세 확대중
2024-08-07,277500,303482.852193081,327465.47314030235,-23982.620947221352,-16582.892465187633,-7399.728482033719,-23255.703854248975,-8522.743509569771,6. 하락추세 / 일시적 반등
2024-08-08,273000,298793.1826249147,323430.9936484281,-24637.811023513437,-18193.876176852795,-6443.9348466606425,-23982.620947221352,-7399.728482033719,6. 하락추세 / 일시적 반등
2024-08-09,285000,296671.154528774,320584.2533781742,-23913.098849400238,-19337.720711362286,-4575.378138037951,-24637.811023513437,-6443.9348466606425,6. 하락추세 / 일시적 반등
2024-08-12,291000,295798.6692166549,318392.82720201317,-22594.157985358266,-19989.008166161482,-2605.149819196784,-23913.098849400238,-4575.378138037951,6. 하락추세 / 일시적 반등
2024-08-13,282500,293752.7201064003,315734.0992611233,-21981.379154722963,-20387.48236387378,-1593.8967908491832,-22594.157985358266,-2605.149819196784,6. 하락추세 / 일시적 반등
2024-08-14,287000,292713.84009003104,313605.64746400306,-20891.807373972028,-20488.34736589343,-403.46000807859673,-21981.379154722963,-1593.8967908491832,6. 하락추세 / 일시적 반등
2024-08-16,311500,295604.01853771857,313449.6735777806,-17845.655040062033,-19959.808900727152,2114.1538606651193,-20891.807373972028,-403.46000807859673,9. 분류 미정
2024-08-19,310000,297818.7849165311,313194.14220164873,-15375.357285117614,-19042.918577605247,3667.561292487633,-17845.655040062033,2114.1538606651193,9. 분류 미정
2024-08-20,329500,302692.81800629554,314401.9835200451,-11709.165513749584,-17576.167964834116,5867.002451084532,-15375.357285117614,3667.561292487633,9. 분류 미정
2024-08-21,335500,307740.07677455776,315964.79955559736,-8224.7227810396,-15705.878928075213,7481.156147035614,-11709.165513749584,5867.002451084532,9. 분류 미정
2024-08-22,340500,312780.0649630873,317782.2218107383,-5002.156847651,-13565.13451199037,8562.97766433937,-8224.7227810396,7481.156147035614,9. 분류 미정
2024-08-23,336000,316352.3626610739,319131.68686179473,-2779.3242007208173,-11407.97244973646,8628.648249015643,-5002.156847651,8562.97766433937,9. 분류 미정
2024-08-26,320000,316913.53763629333,319196.0063535136,-2282.4687172202975,-9582.871703233228,7300.40298601293,-2779.3242007208173,8628.648249015643,6. 하락추세 / 일시적 반등
2024-08-27,299500,314234.53184609435,317737.04291992,-3502.511073825648,-8366.799577351712,4864.288503526064,-2282.4687172202975,7300.40298601293,6. 하락추세 / 일시적 반등
