Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-10,18070,,,,,,,,N/A
2024-06-11,19600,,,,,,,,N/A
2024-06-12,19740,,,,,,,,N/A
2024-06-13,20050,,,,,,,,N/A
2024-06-14,20400,,,,,,,,N/A
2024-06-17,20350,,,,,,,,N/A
2024-06-18,20150,,,,,,,,N/A
2024-06-19,20600,,,,,,,,N/A
2024-06-20,19970,,,,,,,,N/A
2024-06-21,19950,,,,,,,,N/A
2024-06-24,19310,,,,,,,,N/A
2024-06-25,18230,19400.062581430193,,,,,,,N/A
2024-06-26,18960,19332.36064582555,,,,,,,N/A
2024-06-27,18380,19185.84362339085,,,,,,,N/A
2024-06-28,18290,19048.021527484565,,,,,,,N/A
2024-07-01,17400,18794.4797540254,,,,,,,N/A
2024-07-02,16890,18501.482868790725,,,,,,,N/A
2024-07-03,16850,18247.40858128446,,,,,,,N/A
2024-07-04,17380,18113.9611072407,,,,,,,N/A
2024-07-05,17420,18007.197859972897,,,,,,,N/A
2024-07-08,16950,17844.55203536168,,,,,,,N/A
2024-07-09,16820,17686.928645306038,,,,,,,N/A
2024-07-10,17190,17610.478084489725,,,,,,,N/A
2024-07-11,17000,17516.558379183614,,,,,,,N/A
2024-07-12,16500,17360.164782386135,,,,,,,N/A
2024-07-15,16500,17227.831738942114,17797.165753579953,-569.3340146378396,,,,,N/A
2024-07-16,16100,17054.31916372025,17671.44977183329,-617.1306081130388,,,-569.3340146378396,,N/A
2024-07-17,15780,16858.270061609444,17531.34238132712,-673.072319717674,,,-617.1306081130388,,N/A
2024-07-18,15590,16663.151590592606,17387.539241969553,-724.3876513769465,,,-673.072319717674,,N/A
2024-07-19,15970,16556.51288434759,17282.536335156994,-726.0234508094036,,,-724.3876513769465,,N/A
2024-07-22,15480,16390.895517524885,17149.015125145364,-758.1196076204797,,,-726.0234508094036,,N/A
2024-07-23,15600,16269.219284059518,17034.273264023486,-765.0539799639682,,,-758.1196076204797,,N/A
2024-07-24,15600,16166.262471127284,16928.03080002175,-761.7683288944645,,,-765.0539799639682,,N/A
2024-07-25,15200,16017.60670633847,16800.028518538656,-782.4218122001857,-717.566067744408,-64.85574445577777,-761.7683288944645,,N/A
2024-07-26,14570,15794.897982286398,16634.841220869126,-839.9432385827276,-742.0415019120719,-97.90173667065574,-782.4218122001857,-64.85574445577777,5. 하락추세 / 추세 확대중
2024-07-29,14540,15601.836754242337,16479.667797101043,-877.8310428587065,-769.1994101013988,-108.63163275730767,-839.9432385827276,-97.90173667065574,5. 하락추세 / 추세 확대중
2024-07-30,14190,15384.631099743516,16310.062775093558,-925.4316753500425,-800.4458631511276,-124.98581219891491,-877.8310428587065,-108.63163275730767,5. 하락추세 / 추세 확대중
2024-07-31,14390,15231.610930552206,16167.835902864406,-936.2249723122004,-827.6016849833422,-108.62328732885817,-925.4316753500425,-124.98581219891491,6. 하락추세 / 일시적 반등
2024-08-01,14880,15177.516941236481,16072.440650800376,-894.9237095638946,-841.0660898994528,-53.85761966444181,-936.2249723122004,-108.62328732885817,6. 하락추세 / 일시적 반등
2024-08-02,14860,15128.668181046252,15982.630232222571,-853.9620511763187,-843.645282154826,-10.316769021492746,-894.9237095638946,-53.85761966444181,6. 하락추세 / 일시적 반등
2024-08-05,13390,14861.180768577598,15790.583548354232,-929.4027797766339,-860.7967816791876,-68.60599809744633,-853.9620511763187,-10.316769021492746,5. 하락추세 / 추세 확대중
2024-08-06,13560,14660.999111873352,15625.35513736503,-964.3560254916774,-881.5086304416856,-82.84739504999186,-929.4027797766339,-68.60599809744633,5. 하락추세 / 추세 확대중
2024-08-07,13910,14545.46078696976,15498.29179385651,-952.8310068867504,-895.7731057306986,-57.0579011560518,-964.3560254916774,-82.84739504999186,6. 하락추세 / 일시적 반등
2024-08-08,13890,14444.620665897488,15379.159068385658,-934.5384024881696,-903.5261650821928,-31.012237405976748,-952.8310068867504,-57.0579011560518,6. 하락추세 / 일시적 반등
2024-08-09,14180,14403.909794220952,15290.33247072746,-886.4226765065087,-900.105467367056,13.682790860547357,-934.5384024881696,-31.012237405976748,9. 분류 미정
2024-08-12,14570,14429.462133571575,15236.974509932834,-807.5123763612592,-881.5868491658966,74.07447280463748,-886.4226765065087,13.682790860547357,9. 분류 미정
2024-08-13,15120,14535.698728406716,15228.309731419291,-692.6110030125747,-843.7916799352323,151.18067692265765,-807.5123763612592,74.07447280463748,9. 분류 미정
2024-08-14,14900,14591.745077882606,15203.9904920549,-612.2454141722937,-797.4824267826447,185.23701261035092,-692.6110030125747,151.18067692265765,9. 분류 미정
2024-08-16,14940,14645.322758208358,15184.435640791573,-539.1128825832147,-745.8085179427587,206.69563535954399,-612.2454141722937,185.23701261035092,9. 분류 미정
2024-08-19,15170,14726.04233386861,15183.366334066272,-457.324000197661,-688.1116143937393,230.78761419607827,-539.1128825832147,206.69563535954399,9. 분류 미정
2024-08-20,15820,14894.34351327344,15230.524383394695,-336.1808701212558,-617.7254655392426,281.5445954179868,-457.324000197661,230.78761419607827,9. 분류 미정
2024-08-21,15240,14947.521434308295,15231.226280921013,-283.70484661271803,-550.9213417539377,267.21649514121964,-336.1808701212558,281.5445954179868,6. 하락추세 / 일시적 반등
2024-08-22,14960,14949.441213645481,15211.135445297234,-261.6942316517525,-493.07591973350065,231.38168808174817,-283.70484661271803,267.21649514121964,6. 하락추세 / 일시적 반등
2024-08-23,14800,14926.450257700022,15180.68096786781,-254.23071016778704,-445.30687782035795,191.07616765257092,-261.6942316517525,231.38168808174817,6. 하락추세 / 일시적 반등
2024-08-26,14440,14851.611756515404,15125.815710988712,-274.20395447330884,-411.08629315094817,136.88233867763932,-254.23071016778704,191.07616765257092,6. 하락추세 / 일시적 반등
2024-08-27,14300,14766.748409359188,15064.6441768414,-297.89576748221225,-388.448188017201,90.55242053498876,-274.20395447330884,136.88233867763932,6. 하락추세 / 일시적 반등
2024-08-28,14130,14668.787115611622,14995.411274853148,-326.6241592415263,-376.0833822620661,49.45922302053981,-297.89576748221225,90.55242053498876,6. 하락추세 / 일시적 반등
2024-08-29,14290,14610.512174748295,14943.158587826989,-332.6464130786935,-367.3959884253916,34.749575346698066,-326.6241592415263,49.45922302053981,6. 하락추세 / 일시적 반등
2024-08-30,14710,14625.817994017789,14925.887581321285,-300.0695873034965,-353.9307082010126,53.86112089751606,-332.6464130786935,34.749575346698066,9. 분류 미정
2024-09-02,14600,14621.845994938129,14901.74776048267,-279.9017655445423,-339.12491966971857,59.22315412517628,-300.0695873034965,53.86112089751606,9. 분류 미정
2024-09-03,14260,14566.177380332263,14854.210889335807,-288.03350900354417,-328.9066375364837,40.87312853293952,-279.9017655445423,59.22315412517628,6. 하락추세 / 일시적 반등
2024-09-04,13380,14383.688552588837,14745.01008271834,-361.3215301295022,-335.3896160550874,-25.931914074414806,-288.03350900354417,40.87312853293952,5. 하락추세 / 추세 확대중
2024-09-05,13070,14181.582621421325,14620.93526177624,-439.3526403549149,-356.18222091505294,-83.17041943986197,-361.3215301295022,-25.931914074414806,5. 하락추세 / 추세 확대중
2024-09-06,13030,14004.416064279583,14503.08820534837,-498.672141068786,-384.6802049457996,-113.99193612298643,-439.3526403549149,-83.17041943986197,5. 하락추세 / 추세 확대중
2024-09-09,13160,13874.505900544264,14403.600190137378,-529.0942895931148,-413.5630218752626,-115.53126771785219,-498.672141068786,-113.99193612298643,5. 하락추세 / 추세 확대중
2024-09-10,13100,13755.351146614377,14307.037213090165,-551.6860664757878,-441.1876307953677,-110.49843568042013,-529.0942895931148,-115.53126771785219,6. 하락추세 / 일시적 반등
2024-09-11,13340,13691.450970212165,14235.404826935339,-543.9538567231739,-461.74087598092893,-82.21298074224495,-551.6860664757878,-110.49843568042013,6. 하락추세 / 일시적 반등
2024-09-12,13590,13675.843128641063,14187.597061977165,-511.7539333361019,-471.7434874519636,-40.010445884138335,-543.9538567231739,-82.21298074224495,6. 하락추세 / 일시적 반등
2024-09-13,13800,13694.944185773207,14158.886168497374,-463.94198272416725,-470.18318650640435,6.241203782237108,-511.7539333361019,-40.010445884138335,9. 분류 미정
2024-09-19,13590,13678.798926423484,14116.746452312384,-437.9475258888997,-463.73605438290343,25.788528494003742,-463.94198272416725,6.241203782237108,9. 분류 미정
2024-09-20,13770,13692.829860819871,14091.061529918874,-398.23166909900283,-450.63517732612337,52.40350822712054,-437.9475258888997,25.788528494003742,9. 분류 미정
2024-09-23,13980,13737.009882232198,14082.834749924883,-345.8248676926851,-429.67311539943574,83.84824770675067,-398.23166909900283,52.40350822712054,9. 분류 미정
2024-09-24,14040,13783.623746504167,14079.661805486003,-296.038058981836,-402.94610411591583,106.90804513407983,-345.8248676926851,83.84824770675067,9. 분류 미정
2024-09-25,14040,13823.066247041987,14076.723893968521,-253.65764692653465,-373.0884126780396,119.43076575150496,-296.038058981836,106.90804513407983,9. 분류 미정
2024-09-26,14410,13913.363747497066,14101.411012933817,-188.04726543675133,-336.080183229782,148.03291779303066,-253.65764692653465,119.43076575150496,9. 분류 미정
2024-09-27,14340,13979.000094035979,14119.084271235015,-140.08417719903628,-296.88098202363284,156.79680482459656,-188.04726543675133,148.03291779303066,9. 분류 미정
2024-09-30,14040,13988.38469495352,14113.226177069459,-124.84148211593856,-262.473082042094,137.63159992615545,-140.08417719903628,156.79680482459656,6. 하락추세 / 일시적 반등
2024-10-02,13650,13936.325511114517,14078.913126916166,-142.587615801649,-238.49598879400503,95.90837299235602,-124.84148211593856,137.63159992615545,6. 하락추세 / 일시적 반등
2024-10-04,13860,13924.583124789207,14062.697339737191,-138.11421494798378,-218.41963402480079,80.305419076817,-142.587615801649,95.90837299235602,6. 하락추세 / 일시적 반등
2024-10-07,14100,13951.570336360099,14065.460499756658,-113.89016339655973,-197.5137398991526,83.62357650259287,-138.11421494798378,80.305419076817,9. 분류 미정
2024-10-08,14190,13988.25182307393,14074.685647922832,-86.43382484890208,-175.29775688910252,88.86393204020044,-113.89016339655973,83.62357650259287,9. 분류 미정
