Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-05,29450,,,,,,,,N/A
2024-06-07,29400,,,,,,,,N/A
2024-06-10,29750,,,,,,,,N/A
2024-06-11,32350,,,,,,,,N/A
2024-06-12,33900,,,,,,,,N/A
2024-06-13,33350,,,,,,,,N/A
2024-06-14,31050,,,,,,,,N/A
2024-06-17,30250,,,,,,,,N/A
2024-06-18,29650,,,,,,,,N/A
2024-06-19,30350,,,,,,,,N/A
2024-06-20,30350,,,,,,,,N/A
2024-06-21,29900,30482.914848383753,,,,,,,N/A
2024-06-24,30000,30408.620256324713,,,,,,,N/A
2024-06-25,29850,30322.678678428605,,,,,,,N/A
2024-06-26,28850,30096.112727901127,,,,,,,N/A
2024-06-27,28200,29804.4030774548,,,,,,,N/A
2024-06-28,27600,29465.264142461754,,,,,,,N/A
2024-07-01,26500,29009.069659006098,,,,,,,N/A
2024-07-02,25550,28476.905096082082,,,,,,,N/A
2024-07-03,25850,28072.765850530992,,,,,,,N/A
2024-07-04,27000,27907.7249504493,,,,,,,N/A
2024-07-05,27150,27791.15188114941,,,,,,,N/A
2024-07-08,27100,27684.82082251104,,,,,,,N/A
2024-07-09,27350,27633.30992674011,,,,,,,N/A
2024-07-10,26850,27512.80070724163,,,,,,,N/A
2024-07-11,27250,27472.369829204454,28298.29411209658,-825.9242828921269,,,,,N/A
2024-07-12,27250,27438.15908624992,28220.642696385723,-782.4836101358014,,,-825.9242828921269,,N/A
2024-07-15,27100,27386.13461144224,28137.632126283075,-751.4975148408339,,,-782.4836101358014,,N/A
2024-07-16,25450,27088.267748143437,27938.548265076923,-850.2805169334861,,,-751.4975148408339,,N/A
2024-07-17,25550,26851.611171505985,27761.618763960112,-910.007592454127,,,-850.2805169334861,,N/A
2024-07-18,25550,26651.363298966604,27597.79515181492,-946.4318528483163,,,-910.007592454127,,N/A
2024-07-19,26500,26628.076637587128,27516.476992421223,-888.4003548340952,,,-946.4318528483163,,N/A
2024-07-22,25700,26485.295616419877,27381.923141130763,-896.6275247108861,,,-888.4003548340952,,N/A
