Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,7890,,,,,,,,N/A
2024-06-04,7700,,,,,,,,N/A
2024-06-05,7580,,,,,,,,N/A
2024-06-07,7200,,,,,,,,N/A
2024-06-10,7570,,,,,,,,N/A
2024-06-11,7580,,,,,,,,N/A
2024-06-12,7840,,,,,,,,N/A
2024-06-13,8030,,,,,,,,N/A
2024-06-14,7660,,,,,,,,N/A
2024-06-17,7380,,,,,,,,N/A
2024-06-18,7470,,,,,,,,N/A
2024-06-19,7390,7611.7005091030915,,,,,,,N/A
2024-06-20,7690,7623.746584625693,,,,,,,N/A
2024-06-21,7500,7604.708648529432,,,,,,,N/A
2024-06-24,7770,7630.138087217212,,,,,,,N/A
2024-06-25,7610,7627.039919953026,,,,,,,N/A
2024-06-26,7670,7633.649163037176,,,,,,,N/A
2024-06-27,7740,7650.010830262226,,,,,,,N/A
2024-06-28,7750,7665.393779452653,,,,,,,N/A
2024-07-01,7720,7673.794736459937,,,,,,,N/A
2024-07-02,7150,7593.210930850716,,,,,,,N/A
2024-07-03,7040,7508.101556873683,,,,,,,N/A
2024-07-04,7180,7457.624394277732,,,,,,,N/A
2024-07-05,6880,7368.759102850388,,,,,,,N/A
2024-07-08,6910,7298.180779334944,,,,,,,N/A
2024-07-09,6940,7243.076044052646,7442.977612263927,-199.9015682112813,,,,,N/A
2024-07-10,7060,7214.910498813777,7414.608900244377,-199.69840143059992,,,-199.9015682112813,,N/A
2024-07-11,6850,7158.770422073196,7372.786018744793,-214.01559667159745,,,-199.69840143059992,,N/A
2024-07-12,6770,7098.959587908089,7328.135202541475,-229.17561463338643,,,-214.01559667159745,,N/A
2024-07-15,6650,7029.888882076075,7277.902965316181,-248.01408324010572,,,-229.17561463338643,,N/A
2024-07-16,6540,6954.521361756679,7223.2434864038705,-268.7221246471918,,,-248.01408324010572,,N/A
2024-07-17,6360,6863.056536871036,7159.299524448028,-296.24298757699216,,,-268.7221246471918,,N/A
2024-07-18,6300,6776.432454275492,7095.647707822248,-319.2152535467558,,,-296.24298757699216,,N/A
2024-07-19,6300,6703.135153617724,7036.7108405761555,-333.5756869584311,-271.6968495526473,-61.87883740578383,-319.2152535467558,,N/A
2024-07-22,6150,6618.037437676536,6971.0285560890325,-352.9911184124967,-287.95570332461716,-65.03541508787953,-333.5756869584311,-61.87883740578383,5. 하락추세 / 추세 확대중
2024-07-23,6090,6536.800908803222,6905.767181563919,-368.9662727606965,-304.15781721183305,-64.80845554886344,-352.9911184124967,-65.03541508787953,6. 하락추세 / 일시적 반등
2024-07-24,6080,6466.5238459104185,6844.599242188813,-378.0753962783947,-318.9413330251454,-59.13406325324928,-368.9662727606965,-64.80845554886344,6. 하락추세 / 일시적 반등
2024-07-25,5920,6382.443254231893,6776.110409434086,-393.6671552021935,-333.88649746055506,-59.780657741638436,-378.0753962783947,-59.13406325324928,5. 하락추세 / 추세 확대중
2024-07-26,6140,6345.144292042371,6728.991119846376,-383.84682780400544,-343.8785635292452,-39.96826427476026,-393.6671552021935,-59.780657741638436,6. 하락추세 / 일시적 반등
2024-07-29,6130,6312.045170189698,6684.621407265163,-372.57623707546463,-349.6180982384891,-22.958138836975536,-383.84682780400544,-39.96826427476026,6. 하락추세 / 일시적 반등
2024-07-30,6010,6265.576682468206,6634.649451171447,-369.0727687032413,-353.5090323314396,-15.563736371801724,-372.57623707546463,-22.958138836975536,6. 하락추세 / 일시적 반등
2024-07-31,6130,6244.718731319251,6597.2680103439325,-352.5492790246817,-353.31708167008804,0.7678026454063342,-369.0727687032413,-15.563736371801724,9. 분류 미정
2024-08-01,6350,6260.915849577827,6578.951861429567,-318.0360118517392,-346.2608677064183,28.224855854679106,-352.5492790246817,0.7678026454063342,9. 분류 미정
2024-08-02,5810,6191.544180412008,6521.992464286635,-330.4482838746271,-343.0983509400601,12.65006706543295,-318.0360118517392,28.224855854679106,6. 하락추세 / 일시적 반등
2024-08-05,5050,6015.921998810161,6412.955985450589,-397.03398664042743,-353.88547808013357,-43.14850856029386,-330.4482838746271,12.65006706543295,5. 하락추세 / 추세 확대중
2024-08-06,5420,5924.241691300906,6339.403690232027,-415.16199893112116,-366.1407822503311,-49.021216680790076,-397.03398664042743,-43.14850856029386,5. 하락추세 / 추세 확대중
2024-08-07,5400,5843.589123408458,6269.818231696321,-426.2291082878628,-378.15844745783744,-48.07066083002536,-415.16199893112116,-49.021216680790076,6. 하락추세 / 일시적 반등
2024-08-08,5370,5770.729258268696,6203.165029348445,-432.43577107974943,-389.0139121822198,-43.4218588975296,-426.2291082878628,-48.07066083002536,6. 하락추세 / 일시적 반등
2024-08-09,6060,5815.2324493042815,6192.560212359672,-377.3277630553903,-386.6766823568539,9.348919301463638,-432.43577107974943,-43.4218588975296,9. 분류 미정
2024-08-12,6240,5880.581303257469,6196.0742707034,-315.49296744593084,-372.43993937466934,56.94697192873849,-377.3277630553903,9.348919301463638,9. 분류 미정
2024-08-13,6230,5934.338025833243,6198.587287688333,-264.2492618550905,-350.8018038707536,86.55254201566311,-315.49296744593084,56.94697192873849,9. 분류 미정
2024-08-14,6190,5973.670637243513,6197.951192304012,-224.28055506049895,-325.4975541087027,101.21699904820372,-264.2492618550905,86.55254201566311,9. 분류 미정
2024-08-16,6230,6013.105923821434,6200.32517805927,-187.21925423783614,-297.84189413452935,110.62263989669322,-224.28055506049895,101.21699904820372,9. 분류 미정
2024-08-19,6230,6046.474243233521,6202.523313017842,-156.04906978432155,-269.4833292644878,113.43425948016625,-187.21925423783614,110.62263989669322,9. 분류 미정
2024-08-20,6450,6108.555128889902,6220.854919460965,-112.29979057106266,-238.04662152580278,125.74683095474012,-156.04906978432155,113.43425948016625,9. 분류 미정
2024-08-21,6360,6147.238955214533,6231.161962463856,-83.92300724932284,-207.2218986705068,123.29889142118395,-112.29979057106266,125.74683095474012,6. 하락추세 / 일시적 반등
2024-08-22,6250,6163.048346719989,6232.557372651719,-69.50902593172941,-179.67932412275132,110.17029819102191,-83.92300724932284,123.29889142118395,6. 하락추세 / 일시적 반등
2024-08-23,6260,6177.963985686145,6234.590159862702,-56.62617417655747,-155.06869413351257,98.4425199569551,-69.50902593172941,110.17029819102191,6. 하락추세 / 일시적 반등
2024-08-26,6070,6161.35414173443,6222.398296169169,-61.04415443473863,-136.2637861937578,75.21963175901917,-56.62617417655747,98.4425199569551,6. 하락추세 / 일시적 반등
2024-08-27,6310,6184.222735313749,6228.887311267749,-44.66457595400061,-117.94394414580637,73.27936819180576,-61.04415443473863,75.21963175901917,6. 하락추세 / 일시적 반등
2024-08-28,6110,6172.803852957787,6220.080843766435,-47.2769908086475,-103.8105534783746,56.533562669727104,-44.66457595400061,73.27936819180576,6. 하락추세 / 일시적 반등
2024-08-29,5830,6120.064798656589,6191.185966450403,-71.12116779381358,-97.2726763414624,26.151508547648817,-47.2769908086475,56.533562669727104,6. 하락추세 / 일시적 반등
2024-08-30,6090,6115.439445017114,6183.690709676299,-68.25126465918493,-91.46839400500691,23.217129345821988,-71.12116779381358,26.151508547648817,6. 하락추세 / 일시적 반등
2024-09-02,6070,6108.448761168327,6175.269175626203,-66.82041445787581,-86.5387980955807,19.71838363770489,-68.25126465918493,23.217129345821988,6. 하락추세 / 일시적 반등
2024-09-03,5950,6084.072028680892,6158.582570024262,-74.51054134337028,-84.13314674513862,9.62260540176834,-66.82041445787581,19.71838363770489,6. 하락추세 / 일시적 반등
2024-09-04,5580,6006.522485806909,6115.724601874317,-109.2021160674085,-89.14694060959259,-20.055175457815906,-74.51054134337028,9.62260540176834,5. 하락추세 / 추세 확대중
2024-09-05,5480,5925.519026452,6068.633890624368,-143.11486417236847,-99.94052532214778,-43.17433885022069,-109.2021160674085,-20.055175457815906,5. 하락추세 / 추세 확대중
