Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-04,54700,,,,,,,,N/A
2024-06-05,53600,,,,,,,,N/A
2024-06-07,53700,,,,,,,,N/A
2024-06-10,53600,,,,,,,,N/A
2024-06-11,52300,,,,,,,,N/A
2024-06-12,52600,,,,,,,,N/A
2024-06-13,52700,,,,,,,,N/A
2024-06-14,52300,,,,,,,,N/A
2024-06-17,52800,,,,,,,,N/A
2024-06-18,51200,,,,,,,,N/A
2024-06-19,53900,,,,,,,,N/A
2024-06-20,56500,53643.66354526641,,,,,,,N/A
2024-06-21,56600,54098.48453830235,,,,,,,N/A
2024-06-24,55800,54360.256147794295,,,,,,,N/A
2024-06-25,53400,54212.524432749015,,,,,,,N/A
2024-06-26,52500,53949.05913540301,,,,,,,N/A
2024-06-27,52800,53772.28080687947,,,,,,,N/A
2024-06-28,51000,53345.77606735955,,,,,,,N/A
2024-07-01,51200,53015.656672381156,,,,,,,N/A
2024-07-02,51200,52736.324876630206,,,,,,,N/A
2024-07-03,50500,52392.27489561017,,,,,,,N/A
2024-07-04,51000,52178.07875782399,,,,,,,N/A
2024-07-05,52200,52181.4512566203,,,,,,,N/A
2024-07-08,52100,52168.920294063326,,,,,,,N/A
2024-07-09,51100,52004.471018053584,,,,,,,N/A
2024-07-10,50900,51834.552399891494,52605.52503605527,-770.9726361637731,,,,,N/A
2024-07-11,51800,51829.23664606203,52545.85651486599,-716.6198688039585,,,-770.9726361637731,,N/A
2024-07-12,51500,51778.58485436018,52468.38566191296,-689.800807552776,,,-716.6198688039585,,N/A
2024-07-15,52600,51904.95641522785,52478.13487214163,-573.1784569137817,,,-689.800807552776,,N/A
2024-07-16,53400,52134.963120577406,52546.42117790892,-411.45805733151064,,,-573.1784569137817,,N/A
2024-07-17,53900,52406.50725587319,52646.68627584159,-240.17901996839646,,,-411.45805733151064,,N/A
2024-07-18,53400,52559.35229343116,52702.48729244591,-143.13499901475006,,,-240.17901996839646,,N/A
2024-07-19,57400,53304.067325210985,53050.451196709175,253.61612850180973,,,-143.13499901475006,,N/A
2024-07-22,58200,54057.287736716986,53431.8992562122,625.3884805047855,-144.10019113745668,769.4886716422423,253.61612850180973,,N/A
2024-07-23,57200,54540.78193106822,53711.01782982611,829.7641012421082,50.672667338456286,779.0914339036518,625.3884805047855,769.4886716422423,1. 상승 추세 / 추세 확대중
2024-07-24,61800,55657.58471090387,54310.20169428343,1347.3830166204425,310.0147371948535,1037.368279425589,829.7641012421082,779.0914339036518,1. 상승 추세 / 추세 확대중
