Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,33900,,,,,,,,N/A
2024-06-04,33100,,,,,,,,N/A
2024-06-05,34800,,,,,,,,N/A
2024-06-07,34650,,,,,,,,N/A
2024-06-10,34450,,,,,,,,N/A
2024-06-11,33750,,,,,,,,N/A
2024-06-12,35000,,,,,,,,N/A
2024-06-13,38000,,,,,,,,N/A
2024-06-14,37600,,,,,,,,N/A
2024-06-17,37500,,,,,,,,N/A
2024-06-18,38400,,,,,,,,N/A
2024-06-19,36450,36072.01375842514,,,,,,,N/A
2024-06-20,34200,35784.01164174435,,,,,,,N/A
2024-06-21,34500,35586.4713891683,,,,,,,N/A
2024-06-24,33100,35203.937329296255,,,,,,,N/A
2024-06-25,32300,34757.177740173756,,,,,,,N/A
2024-06-26,32350,34386.84270322395,,,,,,,N/A
2024-06-27,34250,34365.78997965103,,,,,,,N/A
2024-06-28,31900,33986.437675089335,,,,,,,N/A
2024-07-01,31250,33565.44726353713,,,,,,,N/A
2024-07-02,30000,33016.916915300644,,,,,,,N/A
2024-07-03,29350,32452.775851408238,,,,,,,N/A
2024-07-04,29400,31983.118028114663,,,,,,,N/A
2024-07-05,29450,31593.407562250868,,,,,,,N/A
2024-07-08,30550,31432.88332190458,,,,,,,N/A
2024-07-09,30450,31281.67050315003,32549.174163334916,-1267.5036601848842,,,,,N/A
2024-07-10,31150,31261.41350266541,32445.531632717513,-1184.118130052102,,,-1267.5036601848842,,N/A
2024-07-11,30850,31198.119117639962,32327.34410436807,-1129.2249867281062,,,-1184.118130052102,,N/A
2024-07-12,31850,31298.40848415689,32291.985281822286,-993.5767976653951,,,-1129.2249867281062,,N/A
2024-07-15,31300,31298.653332748137,32218.50489057619,-919.851557828053,,,-993.5767976653951,,N/A
2024-07-16,30950,31245.014358479195,32124.541565348325,-879.5272068691302,,,-919.851557828053,,N/A
2024-07-17,35400,31884.242918713164,32367.168116063265,-482.92519735010137,,,-879.5272068691302,,N/A
2024-07-18,33450,32125.128623526525,32447.377885243764,-322.2492617172393,,,-482.92519735010137,,N/A
2024-07-19,37850,33005.878066060905,32847.572115966446,158.30595009445824,-633.7672436839473,792.0731937784055,-322.2492617172393,,N/A
2024-07-22,37900,33758.81990205154,33221.82603330226,536.9938687492759,-399.61502119730267,936.6088899465785,158.30595009445824,792.0731937784055,1. 상승 추세 / 추세 확대중
2024-07-23,38000,34411.30914788976,33575.76484565024,835.5443022395193,-152.58315650993828,988.1274587494576,536.9938687492759,936.6088899465785,1. 상승 추세 / 추세 확대중
2024-07-24,37250,34848.030817445186,33847.930412639114,1000.1004048060713,77.95355575326363,922.1468490528077,835.5443022395193,988.1274587494576,2. 상승 추세 / 눌림목
2024-07-25,35200,34902.179922453615,33948.08371540659,954.0962070470268,253.1820860120163,700.9141210350106,1000.1004048060713,922.1468490528077,2. 상승 추세 / 눌림목
2024-07-26,34450,34832.61378053767,33985.26269945055,847.351081087123,372.01588502703765,475.33519606008537,954.0962070470268,700.9141210350106,2. 상승 추세 / 눌림목
2024-07-29,37500,35242.980891224186,34245.61361060236,997.3672806218237,497.08616414599487,500.28111647582887,847.351081087123,475.33519606008537,1. 상승 추세 / 추세 확대중
2024-07-30,36700,35467.1376771897,34427.420009817004,1039.7176673726935,605.6124647913347,434.10520258135887,997.3672806218237,500.28111647582887,2. 상승 추세 / 눌림목
2024-07-31,34800,35364.501111468206,34455.018527608336,909.4825838598699,666.3864886050418,243.09609525482813,1039.7176673726935,434.10520258135887,2. 상승 추세 / 눌림목
2024-08-01,36000,35462.27017124233,34569.46159963735,892.8085716049827,711.67090520503,181.13766639995276,909.4825838598699,243.09609525482813,2. 상승 추세 / 눌림목
2024-08-02,32350,34983.459375666585,34405.05703670125,578.4023389653375,685.0171919570915,-106.61485299175399,892.8085716049827,181.13766639995276,9. 분류 미정
2024-08-05,28900,34047.54254864096,33997.27503398264,50.26751465832058,558.0672564973373,-507.79974183901675,578.4023389653375,-106.61485299175399,9. 분류 미정
2024-08-06,32150,33755.612925773115,33860.43984628022,-104.82692050710466,425.488421096449,-530.3153416035536,50.26751465832058,-507.79974183901675,5. 하락추세 / 추세 확대중
2024-08-07,33600,33731.67247565417,33841.14800581502,-109.47553016084566,318.49563084499005,-427.9711610058357,-104.82692050710466,-530.3153416035536,6. 하락추세 / 일시적 반등
2024-08-08,34650,33872.95363324584,33901.06296834724,-28.10933510140603,249.17463765571085,-277.2839727571169,-109.47553016084566,-427.9711610058357,4. 뚜렷한 추세 없음 / 눌림목
2024-08-09,36950,34346.34538197725,34126.91015587708,219.43522610016953,243.2267553446026,-23.791529244433065,-28.10933510140603,-277.2839727571169,2. 상승 추세 / 눌림목
2024-08-12,35150,34469.98455398075,34202.69458877507,267.28996520568035,248.03939731681817,19.25056788886218,219.43522610016953,-23.791529244433065,1. 상승 추세 / 추세 확대중
2024-08-13,31200,33966.91000721448,33980.272767384326,-13.362760169846297,195.7589658194853,-209.1217259893316,267.28996520568035,19.25056788886218,3. 뚜렷한 추세 없음 / 추세 확대
2024-08-14,30300,33402.77000610456,33707.659969800305,-304.88996369574306,95.62917991643963,-400.5191436121827,-13.362760169846297,-209.1217259893316,5. 하락추세 / 추세 확대중
2024-08-16,32300,33233.11308208847,33603.38886092621,-370.27577883773483,2.4481881656047406,-372.72396700333957,-304.88996369574306,-400.5191436121827,6. 하락추세 / 일시적 반등
2024-08-19,31900,33028.01876176717,33477.21190826501,-449.19314649784064,-87.88007876708434,-361.3130677307563,-370.27577883773483,-372.72396700333957,6. 하락추세 / 일시적 반등
2024-08-20,32000,32869.86202918761,33367.788803949086,-497.92677476147946,-169.8894179659634,-328.0373567955161,-449.19314649784064,-361.3130677307563,6. 하락추세 / 일시적 반등
2024-08-21,30650,32528.344793927976,33166.47111476767,-638.1263208396958,-263.5367985407099,-374.5895222989859,-497.92677476147946,-328.0373567955161,5. 하락추세 / 추세 확대중
2024-08-22,30000,32139.36867178521,32931.91769885895,-792.5490270737428,-369.3392442473165,-423.20978282642625,-638.1263208396958,-374.5895222989859,5. 하락추세 / 추세 확대중
2024-08-23,29800,31779.46579920287,32699.92379523977,-920.457996036901,-479.5629946052334,-440.8950014316676,-792.5490270737428,-423.20978282642625,5. 하락추세 / 추세 확대중
2024-08-26,28900,31336.471060863965,32418.44795855534,-1081.9768976913765,-600.0457752224621,-481.9311224689144,-920.457996036901,-440.8950014316676,5. 하락추세 / 추세 확대중
2024-08-27,30000,31130.860128423355,32239.303665329022,-1108.4435369056664,-701.725327559103,-406.7182093465634,-1081.9768976913765,-481.9311224689144,6. 하락추세 / 일시적 반등
2024-08-28,30350,31010.727800973607,32099.35524567502,-1088.6274447014112,-779.1057509875646,-309.5216937138465,-1108.4435369056664,-406.7182093465634,6. 하락추세 / 일시적 반등
2024-08-29,28750,30662.923523900747,31851.254857106498,-1188.3313332057514,-860.950867431202,-327.3804657745494,-1088.6274447014112,-309.5216937138465,5. 하락추세 / 추세 확대중
2024-08-30,29550,30491.70452022371,31680.791534357868,-1189.0870141341584,-926.5780967717933,-262.5089173623651,-1188.3313332057514,-327.3804657745494,6. 하락추세 / 일시적 반등
