Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-04,44600,,,,,,,,N/A
2024-06-05,44550,,,,,,,,N/A
2024-06-07,44250,,,,,,,,N/A
2024-06-10,43100,,,,,,,,N/A
2024-06-11,43150,,,,,,,,N/A
2024-06-12,43050,,,,,,,,N/A
2024-06-13,43650,,,,,,,,N/A
2024-06-14,43900,,,,,,,,N/A
2024-06-17,42400,,,,,,,,N/A
2024-06-18,42300,,,,,,,,N/A
2024-06-19,42800,,,,,,,,N/A
2024-06-20,42400,43219.36170900917,,,,,,,N/A
2024-06-21,43150,43208.69067685391,,,,,,,N/A
2024-06-24,42050,43030.430572722544,,,,,,,N/A
2024-06-25,41000,42718.056638457536,,,,,,,N/A
2024-06-26,41600,42546.04792484868,,,,,,,N/A
2024-06-27,40400,42215.88670564119,,,,,,,N/A
2024-06-28,40650,41974.98105861947,,,,,,,N/A
2024-07-01,41000,41824.98397267801,,,,,,,N/A
2024-07-02,40000,41544.217207650625,,,,,,,N/A
2024-07-03,40100,41322.029944935144,,,,,,,N/A
2024-07-04,40300,41164.79456879127,,,,,,,N/A
2024-07-05,41500,41216.364635131074,,,,,,,N/A
2024-07-08,42400,41398.46238357245,,,,,,,N/A
2024-07-09,42450,41560.23740148438,,,,,,,N/A
2024-07-10,42750,41743.277801256016,42224.70150489848,-481.42370364246744,,,,,N/A
2024-07-11,42350,41836.61967798586,42233.982874906,-397.3631969201451,,,-481.42370364246744,,N/A
2024-07-12,42250,41900.21665060342,42235.16932861667,-334.952678013251,,,-397.3631969201451,,N/A
2024-07-15,41900,41900.18331974136,42210.341970941365,-310.1586512000067,,,-334.952678013251,,N/A
2024-07-16,40900,41746.30896285807,42113.27960272349,-366.97063986541616,,,-310.1586512000067,,N/A
2024-07-17,41200,41662.26143011067,42045.629261781,-383.3678316703299,,,-366.97063986541616,,N/A
2024-07-18,41150,41583.45197932442,41979.28635350093,-395.83437417651294,,,-383.3678316703299,,N/A
2024-07-19,41350,41547.53629019758,41932.6725495379,-385.13625934031734,,,-395.83437417651294,,N/A
2024-07-22,41050,41470.9922455518,41867.28939772028,-396.297152168474,-396.19097203186686,-0.10618013660712222,-385.13625934031734,,N/A
2024-07-23,38850,41067.762669313066,41643.786479370625,-576.0238100575589,-432.1575396370053,-143.86627042055358,-396.297152168474,-0.10618013660712222,5. 하락추세 / 추세 확대중
2024-07-24,39550,40834.26072018798,41488.69118460243,-654.4304644144504,-476.61212459249435,-177.81833982195604,-576.0238100575589,-143.86627042055358,5. 하락추세 / 추세 확대중
2024-07-25,40550,40790.52830169752,41419.15850426151,-628.6302025639889,-507.01574018679327,-121.6144623771956,-654.4304644144504,-177.81833982195604,6. 하락추세 / 일시적 반등
2024-07-26,39800,40638.139332205596,41299.22083727918,-661.0815050735837,-537.8288931641514,-123.25261190943229,-628.6302025639889,-121.6144623771956,5. 하락추세 / 추세 확대중
2024-07-29,39950,40532.2717426355,41199.278553036274,-667.0068104007732,-563.6644766114758,-103.34233378929741,-661.0815050735837,-123.25261190943229,6. 하락추세 / 일시적 반등
2024-07-30,39050,40304.22993607619,41040.072734292844,-735.842798216654,-598.1001409325115,-137.74265728414252,-667.0068104007732,-103.34233378929741,5. 하락추세 / 추세 확대중
2024-07-31,39200,40134.348407449084,40903.77105027115,-769.4226428220645,-632.3646413104221,-137.05800151164237,-735.842798216654,-137.74265728414252,6. 하락추세 / 일시적 반등
2024-08-01,39800,40082.910190918454,40822.01023173254,-739.1000408140899,-653.7117212111557,-85.38831960293419,-769.4226428220645,-137.05800151164237,6. 하락추세 / 일시적 반등
2024-08-02,39550,40000.92400770023,40727.787251604204,-726.863243903972,-668.342025749719,-58.521218154253006,-739.1000408140899,-85.38831960293419,6. 하락추세 / 일시적 반등
2024-08-05,36300,39431.55108343866,40399.80301074463,-968.2519273059734,-728.32400606097,-239.9279212450034,-726.863243903972,-58.521218154253006,5. 하락추세 / 추세 확대중
2024-08-06,38000,39211.312455217325,40222.039824763546,-1010.7273695462209,-784.8046787580201,-225.92269078820073,-968.2519273059734,-239.9279212450034,6. 하락추세 / 일시적 반등
2024-08-07,38300,39071.11053903004,40079.66650441069,-1008.5559653806486,-829.5549360825459,-179.0010292981027,-1010.7273695462209,-225.92269078820073,6. 하락추세 / 일시적 반등
2024-08-08,38450,38975.55507148696,39958.95046704694,-983.3953955599791,-860.3230279780325,-123.07236758194654,-1008.5559653806486,-179.0010292981027,6. 하락추세 / 일시적 반등
2024-08-09,37000,38671.623522027425,39739.76895096939,-1068.1454289419635,-901.8875081708188,-166.25792077114465,-983.3953955599791,-123.07236758194654,5. 하락추세 / 추세 확대중
2024-08-12,37100,38429.83528786936,39544.23051015684,-1114.3952222874796,-944.389050994151,-170.00617129332852,-1068.1454289419635,-166.25792077114465,5. 하락추세 / 추세 확대중
2024-08-13,36400,38117.55293588946,39311.32454644152,-1193.7716105520667,-994.2655629057342,-199.5060476463325,-1114.3952222874796,-170.00617129332852,5. 하락추세 / 추세 확대중
2024-08-14,36800,37914.852484214156,39125.30050596438,-1210.4480217502205,-1037.5020546746316,-172.9459670755889,-1193.7716105520667,-199.5060476463325,6. 하락추세 / 일시적 반등
2024-08-16,36550,37704.87517895044,38934.537505522574,-1229.6623265721355,-1075.9341090541325,-153.72821751800302,-1210.4480217502205,-172.9459670755889,6. 하락추세 / 일시적 반등
2024-08-19,36650,37542.586689881144,38765.31250511349,-1222.7258152323484,-1105.2924502897756,-117.43336494257278,-1229.6623265721355,-153.72821751800302,6. 하락추세 / 일시적 반등
2024-08-20,36500,37382.188737591736,38597.511578808786,-1215.3228412170502,-1127.2985284752306,-88.02431274181959,-1222.7258152323484,-117.43336494257278,6. 하락추세 / 일시적 반등
2024-08-21,36600,37261.85200873147,38449.54775815628,-1187.6957494248127,-1139.3779726651471,-48.31777675966555,-1215.3228412170502,-88.02431274181959,6. 하락추세 / 일시적 반등
2024-08-22,37550,37306.18246892663,38382.91459088545,-1076.7321219588193,-1126.8488025238817,50.116680565062325,-1187.6957494248127,-48.31777675966555,9. 분류 미정
2024-08-23,37450,37328.308242937914,38313.809806375415,-985.5015634375013,-1098.5793547066057,113.07779126910441,-1076.7321219588193,50.116680565062325,9. 분류 미정
2024-08-26,38700,37539.337744024386,38342.416487384646,-803.07874336026,-1039.4792324373366,236.4004890770766,-985.5015634375013,113.07779126910441,9. 분류 미정
2024-08-27,38000,37610.20886032833,38317.05230313393,-706.8434428056062,-972.9520745109905,266.10863170538437,-803.07874336026,236.4004890770766,9. 분류 미정
2024-08-28,37150,37539.40749720089,38230.60398438327,-691.1964871823802,-916.6009570452685,225.40446986288828,-706.8434428056062,266.10863170538437,6. 하락추세 / 일시적 반등
2024-08-29,37000,37456.42172840075,38139.44813368821,-683.0264052874554,-869.8860466937059,186.8596414062505,-691.1964871823802,225.40446986288828,6. 하락추세 / 일시적 반등
2024-08-30,37200,37416.97223172372,38069.85938304464,-652.8871513209233,-826.4862676191494,173.59911629822614,-683.0264052874554,186.8596414062505,6. 하락추세 / 일시적 반등
2024-09-02,36900,37337.43804222776,37983.20313244874,-645.7650902209789,-790.3420321395154,144.57694191853648,-652.8871513209233,173.59911629822614,6. 하락추세 / 일시적 반등
2024-09-03,36200,37162.44757419272,37851.11401152661,-688.6664373338863,-770.0069131783896,81.34047584450332,-645.7650902209789,144.57694191853648,6. 하락추세 / 일시적 반등
2024-09-04,34150,36698.994101239994,37576.957418080194,-877.9633168401997,-791.5981939107517,-86.36512292944803,-688.6664373338863,81.34047584450332,5. 하락추세 / 추세 확대중
