Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-05,58400,,,,,,,,N/A
2024-06-07,58100,,,,,,,,N/A
2024-06-10,57700,,,,,,,,N/A
2024-06-11,59200,,,,,,,,N/A
2024-06-12,57900,,,,,,,,N/A
2024-06-13,57700,,,,,,,,N/A
2024-06-14,57300,,,,,,,,N/A
2024-06-17,57200,,,,,,,,N/A
2024-06-18,56900,,,,,,,,N/A
2024-06-19,56200,,,,,,,,N/A
2024-06-20,56200,,,,,,,,N/A
2024-06-21,56100,57145.88176363605,,,,,,,N/A
2024-06-24,55100,56831.130723076654,,,,,,,N/A
2024-06-25,55000,56549.418304141785,,,,,,,N/A
2024-06-26,55400,56372.5847188892,,,,,,,N/A
2024-06-27,55800,56284.494762137016,,,,,,,N/A
2024-06-28,57300,56440.72633719286,,,,,,,N/A
2024-07-01,57500,56603.69151608626,,,,,,,N/A
2024-07-02,55500,56433.89282130376,,,,,,,N/A
2024-07-03,54800,56182.52469494933,,,,,,,N/A
2024-07-04,54800,55969.82858803405,,,,,,,N/A
2024-07-05,55700,55928.31649756727,,,,,,,N/A
2024-07-08,56700,56047.037036403075,,,,,,,N/A
2024-07-09,56100,56055.185184648755,,,,,,,N/A
2024-07-10,56400,56108.23361777972,,,,,,,N/A
2024-07-11,55600,56030.04383042899,56488.30053913461,-458.2567087056159,,,,,N/A
2024-07-12,57500,56256.19093343992,56563.24123993945,-307.0503064995355,,,-458.2567087056159,,N/A
2024-07-15,56700,56324.46925137224,56573.37151846246,-248.90226709021954,,,-307.0503064995355,,N/A
2024-07-16,57000,56428.397058853436,56604.97362820598,-176.57656935254636,,,-248.90226709021954,,N/A
2024-07-17,55800,56331.7205882606,56545.345952042575,-213.62536378197547,,,-176.57656935254636,,N/A
2024-07-18,57900,56572.99434391282,56645.69069633572,-72.69635242289951,,,-213.62536378197547,,N/A
2024-07-19,59000,56946.37982946469,56820.08397808863,126.29585137606045,,,-72.69635242289951,,N/A
2024-07-22,56000,56800.782932623966,56759.33701674873,41.445915875236096,,,126.29585137606045,,N/A
2024-07-23,56300,56723.73940452797,56725.31205254512,-1.572648017150641,-116.84472074784344,115.2720727306928,41.445915875236096,,N/A
2024-07-24,55100,56473.9333422929,56604.91856717141,-130.98522487851005,-119.67282157397678,-11.312403304533277,-1.572648017150641,115.2720727306928,5. 하락추세 / 추세 확대중
2024-07-25,53200,55970.25128963245,56352.702377010566,-382.45108737811825,-172.22847473480508,-210.22261264331317,-130.98522487851005,-11.312403304533277,5. 하락추세 / 추세 확대중
2024-07-26,53200,55544.05878353515,56119.16886760238,-575.1100840672298,-252.80479660129004,-322.3052874659397,-382.45108737811825,-210.22261264331317,5. 하락추세 / 추세 확대중
2024-07-29,54400,55368.04973991436,55991.82302555776,-623.7732856434013,-326.9984944097123,-296.77479123368903,-575.1100840672298,-322.3052874659397,6. 하락추세 / 일시적 반등
2024-07-30,55800,55434.50362608138,55977.61391255348,-543.1102864721033,-370.2208528221905,-172.8894336499128,-623.7732856434013,-296.77479123368903,6. 하락추세 / 일시적 반등
2024-07-31,57700,55783.04152976117,56105.19806717915,-322.1565374179845,-360.60798974134934,38.45145232336483,-543.1102864721033,-172.8894336499128,9. 분류 미정
2024-08-01,57700,56077.95821749022,56223.3315436844,-145.37332619418157,-317.5610570319158,172.18773083773425,-322.1565374179845,38.45145232336483,9. 분류 미정
2024-08-02,56400,56127.503107107106,56236.418096004076,-108.91498889696959,-275.8318434049266,166.916854507957,-145.37332619418157,172.18773083773425,6. 하락추세 / 일시적 반등
2024-08-05,50900,55323.27185985986,55841.12786667044,-517.8560068105799,-324.23667608605723,-193.61933072452263,-108.91498889696959,166.916854507957,5. 하락추세 / 추세 확대중
2024-08-06,52000,54811.999266035265,55556.5998765467,-744.6006105114357,-408.3094629711329,-336.29114754030275,-517.8560068105799,-193.61933072452263,5. 하락추세 / 추세 확대중
2024-08-07,56400,55056.30707126061,55619.07395976546,-562.7668885048479,-439.2009480778759,-123.56594042697196,-744.6006105114357,-336.29114754030275,6. 하락추세 / 일시적 반등
2024-08-08,57000,55355.33675260514,55721.364777560615,-366.02802495547803,-424.5663634533964,58.538338497918346,-562.7668885048479,-123.56594042697196,9. 분류 미정
2024-08-09,56700,55562.208021435115,55793.85627551909,-231.64825408397155,-385.9827415795114,154.33448749553986,-366.02802495547803,58.538338497918346,9. 분류 미정
2024-08-12,56600,55721.86832582972,55853.570625480635,-131.70229965091858,-335.1266531937929,203.42435354287431,-231.64825408397155,154.33448749553986,9. 분류 미정
2024-08-13,54600,55549.27319877899,55760.7135421117,-211.44034333270974,-310.38939122157626,98.94904788886652,-131.70229965091858,203.42435354287431,6. 하락추세 / 일시적 반등
2024-08-14,50300,54741.692706659145,55356.21624269602,-614.5235360368752,-371.2162201846361,-243.30731585223907,-211.44034333270974,98.94904788886652,5. 하락추세 / 추세 확대중
2024-08-16,50300,54058.35536717312,54981.68170620002,-923.3263390268985,-481.6382439530886,-441.6880950738099,-614.5235360368752,-243.30731585223907,5. 하락추세 / 추세 확대중
2024-08-19,50900,53572.45454145418,54679.33491314817,-1106.8803716939874,-606.6866695012684,-500.193702192719,-923.3263390268985,-441.6880950738099,5. 하락추세 / 추세 확대중
2024-08-20,51400,53238.230765845845,54436.421215877934,-1198.1904500320888,-724.9874256074326,-473.2030244246563,-1106.8803716939874,-500.193702192719,6. 하락추세 / 일시적 반등
2024-08-21,51300,52940.04141725418,54204.09371840549,-1264.0523011513142,-832.8004007162089,-431.2519004351053,-1198.1904500320888,-473.2030244246563,6. 하락추세 / 일시적 반등
2024-08-22,52500,52872.34273767661,54077.86455407916,-1205.52181640255,-907.3446838534771,-298.1771325490729,-1264.0523011513142,-431.2519004351053,6. 하락추세 / 일시적 반등
2024-08-23,51900,52722.75154726482,53916.541253777,-1193.7897065121797,-964.6336883852177,-229.15601812696195,-1205.52181640255,-298.1771325490729,6. 하락추세 / 일시적 반등
2024-08-26,52000,52611.55900153177,53774.57523497871,-1163.016233446935,-1004.3101973975613,-158.70603604937378,-1193.7897065121797,-229.15601812696195,6. 하락추세 / 일시적 반등
2024-08-27,51600,52455.934539757654,53613.495587943245,-1157.561048185591,-1034.9603675551673,-122.60068063042377,-1163.016233446935,-158.70603604937378,6. 하락추세 / 일시적 반등
2024-08-28,51300,52278.09845671801,53442.12554439189,-1164.0270876738796,-1060.7737115789098,-103.25337609496978,-1157.561048185591,-122.60068063042377,6. 하락추세 / 일시적 반등
2024-08-29,50700,52035.314078761396,53239.0051336962,-1203.691054934803,-1089.3571802500885,-114.3338746847146,-1164.0270876738796,-103.25337609496978,5. 하락추세 / 추세 확대중
2024-08-30,51100,51891.419605105795,53080.56030897796,-1189.1407038721663,-1109.3138849745042,-79.82681889766218,-1203.691054934803,-114.3338746847146,6. 하락추세 / 일시적 반등
2024-09-02,50700,51708.12428124336,52904.22250831293,-1196.0982270695677,-1126.6707533935169,-69.4274736760508,-1189.1407038721663,-79.82681889766218,6. 하락추세 / 일시적 반등
2024-09-03,49950,51437.643622590535,52685.39121140086,-1247.747588810329,-1150.8861204768793,-96.8614683334497,-1196.0982270695677,-69.4274736760508,5. 하락추세 / 추세 확대중
2024-09-04,45800,50570.313834499684,52175.36223277858,-1605.0483982788937,-1241.7185760372822,-363.3298222416115,-1247.747588810329,-96.8614683334497,5. 하락추세 / 추세 확대중
2024-09-05,45700,49821.034783038194,51695.70577109128,-1874.6709880530834,-1368.3090584404426,-506.3619296126408,-1605.0483982788937,-363.3298222416115,5. 하락추세 / 추세 확대중
2024-09-06,44450,48994.721739493856,51158.98682508452,-2164.2650855906613,-1527.5002638704864,-636.764821720175,-1874.6709880530834,-506.3619296126408,5. 하락추세 / 추세 확대중
2024-09-09,44150,48249.37993341788,50639.802615819,-2390.4226824011203,-1700.0847475766132,-690.3379348245071,-2164.2650855906613,-636.764821720175,5. 하락추세 / 추세 확대중
2024-09-10,43500,47518.706097507435,50110.92834798055,-2592.222250473118,-1878.5122481559142,-713.7100023172038,-2390.4226824011203,-690.3379348245071,5. 하락추세 / 추세 확대중
2024-09-11,45150,47154.28977481398,49743.45217405607,-2589.1623992420864,-2020.6422783731487,-568.5201208689377,-2592.222250473118,-713.7100023172038,6. 하락추세 / 일시적 반등
2024-09-12,46000,46976.706732534905,49466.159420422286,-2489.4526878873803,-2114.4043602759953,-375.04832761138505,-2589.1623992420864,-568.5201208689377,6. 하락추세 / 일시적 반등
2024-09-13,45200,46703.36723522184,49150.147611502114,-2446.7803762802723,-2180.8795634768508,-265.90081280342156,-2489.4526878873803,-375.04832761138505,6. 하락추세 / 일시적 반등
2024-09-19,44700,46395.15689134156,48820.50704768714,-2425.3501563455793,-2229.7736820505966,-195.57647429498275,-2446.7803762802723,-265.90081280342156,6. 하락추세 / 일시적 반등
2024-09-20,44650,46126.67121575055,48511.580599710316,-2384.9093839597626,-2260.80082243243,-124.10856152733277,-2425.3501563455793,-195.57647429498275,6. 하락추세 / 일시적 반등
2024-09-23,45150,45976.414105635085,48262.57462936141,-2286.160523726321,-2265.872762691208,-20.287761035112908,-2384.9093839597626,-124.10856152733277,6. 하락추세 / 일시적 반등
2024-09-24,48550,46372.35039707584,48283.86539755686,-1911.5150004810203,-2195.0012102491705,283.4862097681503,-2286.160523726321,-20.287761035112908,9. 분류 미정
2024-09-25,47550,46553.52725906417,48229.50499773784,-1675.9777386736678,-2091.1965159340702,415.2187772604025,-1911.5150004810203,283.4862097681503,9. 분류 미정
2024-09-26,49800,47052.98460382353,48345.83796086837,-1292.8533570448417,-1931.5278841562247,638.674527111383,-1675.9777386736678,415.2187772604025,9. 분류 미정
2024-09-27,51000,47660.21774169683,48542.4425563596,-882.224814662768,-1721.6672702575333,839.4424555947653,-1292.8533570448417,638.674527111383,9. 분류 미정
2024-09-30,50400,48081.72270451271,48680.03940403667,-598.316699523959,-1496.9971561108187,898.6804565868597,-882.224814662768,839.4424555947653,9. 분류 미정
2024-10-02,50400,48438.38074997229,48807.44389262654,-369.06314265425317,-1271.4103534195056,902.3472107652524,-598.316699523959,898.6804565868597,9. 분류 미정
2024-10-04,50900,48817.091403822706,48962.44804872828,-145.35664490557247,-1046.199611716719,900.8429668111464,-369.06314265425317,902.3472107652524,6. 하락추세 / 일시적 반등
2024-10-07,50100,49014.46195708075,49046.71115622989,-32.24919914914062,-843.4095292032033,811.1603300540627,-145.35664490557247,900.8429668111464,4. 뚜렷한 추세 없음 / 눌림목
2024-10-08,51800,49443.00627137602,49250.65847799064,192.3477933853792,-636.2580646854868,828.605858070866,-32.24919914914062,811.1603300540627,1. 상승 추세 / 추세 확대중
2024-10-10,51200,49713.31299885663,49395.05414628763,318.25885256900074,-445.35468123458935,763.6135338035901,192.3477933853792,828.605858070866,2. 상승 추세 / 눌림목
2024-10-11,50500,49834.3417682633,49476.90198730336,357.4397809599395,-284.7957887956836,642.2355697556231,318.25885256900074,763.6135338035901,2. 상승 추세 / 눌림목
2024-10-14,51200,50044.44303468433,49604.53887713274,439.90415755158756,-139.8557995262294,579.7599570778169,357.4397809599395,642.2355697556231,2. 상승 추세 / 눌림목
2024-10-15,52100,50360.68256780982,49789.38784919698,571.2947186128367,2.3743041015838338,568.920414511253,439.90415755158756,579.7599570778169,2. 상승 추세 / 눌림목
2024-10-16,50700,50412.88524968523,49856.84060110831,556.0446485769135,113.10837299664976,442.93627558026367,571.2947186128367,568.920414511253,2. 상승 추세 / 눌림목
2024-10-17,51100,50518.59521127211,49948.9264825077,569.6687287644163,204.42044415020308,365.2482846142132,556.0446485769135,442.93627558026367,2. 상승 추세 / 눌림목
2024-10-18,50200,50469.580563384094,49967.52452084046,502.05604254363425,263.9475638288893,238.10847871474493,569.6687287644163,365.2482846142132,2. 상승 추세 / 눌림목
2024-10-21,50800,50520.414322863464,50029.189371148575,491.22495171488845,309.4030414060892,181.82191030879926,502.05604254363425,238.10847871474493,2. 상승 추세 / 눌림목
2024-10-22,51400,50655.73519626909,50130.730899211645,525.0042970574432,352.52329253636003,172.48100452108315,491.22495171488845,181.82191030879926,2. 상승 추세 / 눌림목
2024-10-23,52900,51001.00670453538,50335.86194371449,665.144760820891,415.0475861932662,250.09717462762472,525.0042970574432,172.48100452108315,1. 상승 추세 / 추세 확대중
2024-10-24,51200,51031.621057683784,50399.872170106006,631.7488875777781,458.3878464701686,173.36104110760948,665.144760820891,250.09717462762472,2. 상승 추세 / 눌림목
2024-10-25,50900,51011.37166419397,50436.91867602408,574.4529881698909,481.6008748101131,92.85211335977777,631.7488875777781,173.36104110760948,2. 상승 추세 / 눌림목
2024-10-28,50800,50978.852946625666,50463.81358891118,515.039357714486,488.2885713909877,26.750786323498232,574.4529881698909,92.85211335977777,2. 상승 추세 / 눌림목
2024-10-29,50000,50828.260185606334,50429.45702676961,398.803158836723,470.39148888013483,-71.58833004341182,515.039357714486,26.750786323498232,9. 분류 미정
2024-10-30,49450,50616.22015705152,50356.90465441631,259.3155026352106,428.17629163115,-168.8607889959394,398.803158836723,-71.58833004341182,9. 분류 미정
2024-10-31,48850,50344.49397904359,50245.28208742251,99.21189162108203,362.3834116291364,-263.17152000805436,259.3155026352106,-168.8607889959394,9. 분류 미정
2024-11-01,48750,50099.18721303688,50134.520451317134,-35.33323828025459,282.8400816472582,-318.1733199275128,99.21189162108203,-263.17152000805436,3. 뚜렷한 추세 없음 / 추세 확대
2024-11-04,53900,50683.92764180044,50413.44486233068,270.48277946975577,280.3686212117577,-9.885841742001958,-35.33323828025459,-318.1733199275128,2. 상승 추세 / 눌림목
2024-11-05,56700,51609.4772353696,50879.11561326915,730.3616221004559,370.3672213894974,359.9944007109585,270.48277946975577,-9.885841742001958,1. 상승 추세 / 추세 확대중
2024-11-06,55500,52208.019199158894,51221.40334561958,986.6158535393115,493.6169478194602,492.9989057198513,730.3616221004559,359.9944007109585,1. 상승 추세 / 추세 확대중
2024-11-07,54000,52483.70855313445,51427.22532001813,1056.4832331163198,606.1902048788322,450.29302823748753,986.6158535393115,492.9989057198513,2. 상승 추세 / 눌림목
2024-11-08,54900,52855.44569880607,51684.467888905674,1170.977809900396,719.147725883145,451.8300840172511,1056.4832331163198,450.29302823748753,1. 상승 추세 / 추세 확대중
2024-11-11,54700,53139.22328360513,51907.840637875626,1231.3826457295072,821.5947098524175,409.7879358770897,1170.977809900396,451.8300840172511,2. 상승 추세 / 눌림목
2024-11-12,53500,53194.727393819725,52025.77836840336,1168.9490254163684,891.0655729652077,277.8834524511607,1231.3826457295072,409.7879358770897,2. 상승 추세 / 눌림목
2024-11-13,53700,53272.46164092438,52149.79478555866,1122.6668553657219,937.3858294453106,185.28102592041125,1168.9490254163684,277.8834524511607,2. 상승 추세 / 눌림목
2024-11-14,56800,53815.15985001294,52494.25443107283,1320.9054189401068,1014.0897473442699,306.8156715958369,1122.6668553657219,185.28102592041125,1. 상승 추세 / 추세 확대중
2024-11-15,59400,54674.366026934025,53005.791139882254,1668.574887051771,1144.9867752857701,523.5881117660008,1320.9054189401068,306.8156715958369,1. 상승 추세 / 추세 확대중
2024-11-18,59400,55401.38663817495,53479.436240631716,1921.9503975432308,1300.3794997372624,621.5708978059683,1668.574887051771,523.5881117660008,1. 상승 추세 / 추세 확대중
2024-11-19,64000,56724.25023230188,54258.73725984418,2465.512972457698,1533.4061942813496,932.1067781763486,1921.9503975432308,621.5708978059683,1. 상승 추세 / 추세 확대중
2024-11-20,64800,57966.6732734862,55039.571536892756,2927.101736593446,1812.145302743769,1114.9564338496768,2465.512972457698,932.1067781763486,1. 상승 추세 / 추세 확대중
2024-11-21,65500,59125.64661602679,55814.41808971552,3311.2285263112717,2111.9619474572696,1199.266578854002,2927.101736593446,1114.9564338496768,1. 상승 추세 / 추세 확대중
2024-11-22,66100,60198.62405971497,56576.31304603288,3622.3110136820906,2414.031760702234,1208.2792529798567,3311.2285263112717,1199.266578854002,1. 상승 추세 / 추세 확대중
2024-11-25,67500,61321.91266591267,57385.47504262304,3936.437623289632,2718.512933219714,1217.9246900699181,3622.3110136820906,1208.2792529798567,1. 상승 추세 / 추세 확대중
2024-11-26,69800,62626.2337942338,58305.06948391022,4321.1643103235765,3039.0432086404867,1282.1211016830898,3936.437623289632,1217.9246900699181,1. 상승 추세 / 추세 확대중
2024-11-27,73500,64299.120902813214,59430.619892509465,4868.501010303749,3404.9347689731394,1463.56624133061,4321.1643103235765,1282.1211016830898,1. 상승 추세 / 추세 확대중
2024-11-28,73800,65760.79461007271,60495.01841899024,5265.77619108247,3777.1030533950056,1488.6731376874645,4868.501010303749,1463.56624133061,1. 상승 추세 / 추세 확대중
2024-11-29,76400,67397.5954392923,61673.165202768745,5724.430236523556,4166.568490020716,1557.86174650284,5265.77619108247,1488.6731376874645,1. 상승 추세 / 추세 확대중
2024-12-02,77100,68890.27306401657,62815.89370626736,6074.379357749211,4548.130663566415,1526.2486941827956,5724.430236523556,1557.86174650284,2. 상승 추세 / 눌림목
2024-12-03,75300,69876.38490032172,63740.642320617924,6135.742579703794,4865.653046793891,1270.089532909903,6074.379357749211,1526.2486941827956,2. 상승 추세 / 눌림목
2024-12-04,73900,70495.40260796453,64493.18733390549,6002.215274059039,5092.965492246921,909.2497818121183,6135.742579703794,1270.089532909903,2. 상승 추세 / 눌림목
2024-12-05,72500,70803.80220673922,65086.28456843101,5717.517638308207,5217.875921459178,499.64171684902885,6002.215274059039,909.2497818121183,2. 상승 추세 / 눌림목
