Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-10,75700,,,,,,,,N/A
2024-06-11,75200,,,,,,,,N/A
2024-06-12,76500,,,,,,,,N/A
2024-06-13,78600,,,,,,,,N/A
2024-06-14,79600,,,,,,,,N/A
2024-06-17,78100,,,,,,,,N/A
2024-06-18,79800,,,,,,,,N/A
2024-06-19,81200,,,,,,,,N/A
2024-06-20,81600,,,,,,,,N/A
2024-06-21,80000,,,,,,,,N/A
2024-06-24,80600,,,,,,,,N/A
2024-06-25,80800,79305.38041231035,,,,,,,N/A
2024-06-26,81300,79612.2449642626,,,,,,,N/A
2024-06-27,81600,79918.05343129912,,,,,,,N/A
2024-06-28,81500,80161.42982648387,,,,,,,N/A
2024-07-01,81800,80413.51754548635,,,,,,,N/A
2024-07-02,81800,80626.82253848844,,,,,,,N/A
2024-07-03,81800,80807.31137872099,,,,,,,N/A
2024-07-04,84600,81390.80193584083,,,,,,,N/A
2024-07-05,87100,82269.14009955763,,,,,,,N/A
2024-07-08,87400,83058.50316116415,,,,,,,N/A
2024-07-09,87800,83787.96421329274,,,,,,,N/A
2024-07-10,87800,84405.20048817078,,,,,,,N/A
2024-07-11,87600,84896.70810537528,,,,,,,N/A
2024-07-12,84400,84820.29147377909,,,,,,,N/A
2024-07-15,86700,85109.47740089,82699.76471014514,2409.7126907448546,,,,,N/A
2024-07-16,87700,85508.01933921462,83070.15250939365,2437.866829820967,,,2409.7126907448546,,N/A
2024-07-17,86700,85691.40097933545,83339.03010129042,2352.370878045025,,,2437.866829820967,,N/A
2024-07-18,86900,85877.33929020692,83602.80564934299,2274.533640863927,,,2352.370878045025,,N/A
2024-07-19,84400,85650.05632248278,83661.857082725,1988.199239757785,,,2274.533640863927,,N/A
2024-07-22,83000,85242.35534979311,83612.83063215278,1629.5247176403354,,,1988.199239757785,,N/A
2024-07-23,83900,85035.83914213264,83634.1024371785,1401.7367049541353,,,1629.5247176403354,,N/A
2024-07-24,82000,84568.78696641992,83513.05781220231,1055.72915421761,,,1401.7367049541353,,N/A
2024-07-25,80400,83927.43512543224,83282.46093722437,644.974188207867,1586.0004813998844,-941.0262931920174,1055.72915421761,,N/A
2024-07-26,80900,83461.67587536575,83105.98234928183,355.69352608392364,1339.9390903366923,-984.2455642527686,644.974188207867,-941.0262931920174,9. 분류 미정
2024-07-29,81200,83113.72574069409,82964.79847155725,148.92726913683873,1101.7367260967217,-952.8094569598829,355.69352608392364,-984.2455642527686,2. 상승 추세 / 눌림목
2024-07-30,81000,82788.5371652027,82819.2578440345,-30.720678831799887,875.2452451110174,-905.9659239428173,148.92726913683873,-952.8094569598829,4. 뚜렷한 추세 없음 / 눌림목
2024-07-31,83900,82959.53144747921,82899.31281855046,60.21862892874924,712.2399218745638,-652.0212929458146,-30.720678831799887,-905.9659239428173,4. 뚜렷한 추세 없음 / 눌림목
2024-08-01,83100,82981.14199402087,82914.17853569487,66.96345832600491,583.184629164852,-516.2211708388471,60.21862892874924,-652.0212929458146,2. 상승 추세 / 눌림목
2024-08-02,79600,82460.96630263305,82668.6838293471,-207.717526714041,425.0041979890734,-632.7217247031144,66.96345832600491,-516.2211708388471,5. 하락추세 / 추세 확대중
2024-08-05,71400,80759.27917915104,81833.96650865472,-1074.6873295036785,125.06589249052305,-1199.7532219942016,-207.717526714041,-632.7217247031144,5. 하락추세 / 추세 확대중
2024-08-06,72500,79488.62084389704,81142.5615820877,-1653.940738190664,-230.73543364571438,-1423.2053045449495,-1074.6873295036785,-1199.7532219942016,5. 하락추세 / 추세 확대중
2024-08-07,74700,78751.90994483595,80665.33479822935,-1913.4248533934006,-567.2733175952517,-1346.1515357981489,-1653.940738190664,-1423.2053045449495,6. 하락추세 / 일시적 반등
2024-08-08,73400,77928.53918409196,80127.16185021236,-2198.622666120398,-893.543187300281,-1305.0794788201172,-1913.4248533934006,-1346.1515357981489,6. 하락추세 / 일시적 반등
2024-08-09,74700,77431.84084807782,79725.14986130774,-2293.3090132299258,-1173.49635248621,-1119.8126607437157,-2198.622666120398,-1305.0794788201172,6. 하락추세 / 일시적 반등
2024-08-12,75500,77134.63456375815,79412.17579750717,-2277.5412337490125,-1394.3053287387706,-883.2359050102418,-2293.3090132299258,-1119.8126607437157,6. 하락추세 / 일시적 반등
2024-08-13,76100,76975.46001548767,79166.82944213627,-2191.369426648598,-1553.7181483207362,-637.651278327862,-2277.5412337490125,-883.2359050102418,6. 하락추세 / 일시적 반등
2024-08-14,77200,77010.00462848957,79021.13837234839,-2011.1337438588234,-1645.2012674283537,-365.9324764304697,-2191.369426648598,-637.651278327862,6. 하락추세 / 일시적 반등
2024-08-16,80200,77500.77314718348,79108.46145587813,-1607.6883086946473,-1637.6986756816125,30.01036698696521,-2011.1337438588234,-365.9324764304697,9. 분류 미정
2024-08-19,78300,77623.73112453987,79048.57542210938,-1424.844297569507,-1595.1278000591915,170.28350248968445,-1607.6883086946473,30.01036698696521,9. 분류 미정
2024-08-20,78900,77820.08018230298,79037.56983528647,-1217.489652983495,-1519.6001706440522,302.1105176605572,-1424.844297569507,170.28350248968445,9. 분류 미정
2024-08-21,78300,77893.91400041021,78982.93503267266,-1089.021032262448,-1433.4843429677314,344.46331070528345,-1217.489652983495,302.1105176605572,9. 분류 미정
2024-08-22,78300,77956.38876957787,78932.34725247468,-975.9584828968073,-1341.9791709535466,366.02068805673935,-1089.021032262448,344.46331070528345,9. 분류 미정
2024-08-23,77700,77916.94434348897,78841.06227080988,-924.1179273209127,-1258.4069222270198,334.28899490610706,-975.9584828968073,366.02068805673935,6. 하락추세 / 일시적 반등
2024-08-26,76100,77637.41444449067,78638.02062112026,-1000.6061766295898,-1206.8467731075339,206.2405964779441,-924.1179273209127,334.28899490610706,6. 하락추세 / 일시적 반등
2024-08-27,75800,77354.73529918441,78427.79687140766,-1073.061572223247,-1180.0897329306765,107.0281607074296,-1000.6061766295898,206.2405964779441,6. 하락추세 / 일시적 반등
2024-08-28,76400,77207.85294546373,78277.58969574783,-1069.7367502840934,-1158.01913640136,88.28238611726647,-1073.061572223247,107.0281607074296,6. 하락추세 / 일시적 반등
2024-08-29,74000,76714.33710770008,77960.73119976651,-1246.3940920664318,-1175.6941275343743,-70.69996453205749,-1069.7367502840934,88.28238611726647,5. 하락추세 / 추세 확대중
2024-08-30,74300,76342.90062959238,77689.56592570973,-1346.6652961173531,-1209.88836125097,-136.77693486638304,-1246.3940920664318,-70.69996453205749,5. 하락추세 / 추세 확대중
2024-09-02,74400,76043.99284042433,77445.89437565715,-1401.9015352328279,-1248.2909960473417,-153.61053918548623,-1346.6652961173531,-136.77693486638304,5. 하락추세 / 추세 확대중
2024-09-03,72500,75498.76317266673,77079.53182931218,-1580.7686566454504,-1314.7865281669635,-265.98212847848686,-1401.9015352328279,-153.61053918548623,5. 하락추세 / 추세 확대중
2024-09-04,70000,74652.79960764108,76555.12206417795,-1902.3224565368728,-1432.2937138409454,-470.02874269592735,-1580.7686566454504,-265.98212847848686,5. 하락추세 / 추세 확대중
2024-09-05,69000,73783.13812954245,75995.48339275736,-2212.345263214913,-1588.304023715739,-624.0412394991738,-1902.3224565368728,-470.02874269592735,5. 하락추세 / 추세 확대중
2024-09-06,68900,73031.88610961284,75469.8920303309,-2438.00592071806,-1758.2444031162033,-679.7615176018569,-2212.345263214913,-624.0412394991738,5. 하락추세 / 추세 확대중
2024-09-09,67500,72180.82670813394,74879.52965771379,-2698.702949579849,-1946.3361124089324,-752.3668371709164,-2438.00592071806,-679.7615176018569,5. 하락추세 / 추세 확대중
2024-09-10,66200,71260.69952226718,74236.60153492018,-2975.902012652994,-2152.249292457745,-823.652720195249,-2698.702949579849,-752.3668371709164,5. 하락추세 / 추세 확대중
