Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,79300,,,,,,,,N/A
2024-06-04,77600,,,,,,,,N/A
2024-06-05,77400,,,,,,,,N/A
2024-06-07,79600,,,,,,,,N/A
2024-06-10,78400,,,,,,,,N/A
2024-06-11,78400,,,,,,,,N/A
2024-06-12,79100,,,,,,,,N/A
2024-06-13,81000,,,,,,,,N/A
2024-06-14,80900,,,,,,,,N/A
2024-06-17,78300,,,,,,,,N/A
2024-06-18,77400,,,,,,,,N/A
2024-06-19,78900,78954.93052964107,,,,,,,N/A
2024-06-20,80800,79238.78737123475,,,,,,,N/A
2024-06-21,78600,79140.51239104479,,,,,,,N/A
2024-06-24,80000,79272.74125396098,,,,,,,N/A
2024-06-25,79000,79230.7810610439,,,,,,,N/A
2024-06-26,78900,79179.89166703715,,,,,,,N/A
2024-06-27,78500,79075.29294903144,,,,,,,N/A
2024-06-28,78500,78986.78634148814,,,,,,,N/A
2024-07-01,79600,79081.12690433612,,,,,,,N/A
2024-07-02,83200,79714.79968828442,,,,,,,N/A
2024-07-03,84400,80435.59973624066,,,,,,,N/A
2024-07-04,85900,81276.27669989594,,,,,,,N/A
2024-07-05,88200,82341.46489991195,,,,,,,N/A
2024-07-08,86900,83042.7779922332,,,,,,,N/A
2024-07-09,85200,83374.65830112039,81567.43932956479,1807.2189715556015,,,,,N/A
2024-07-10,83600,83409.32625479417,81717.99937922666,1691.326875567509,,,1807.2189715556015,,N/A
2024-07-11,85400,83715.5837540566,81990.74016595061,1724.843588105985,,,1691.326875567509,,N/A
2024-07-12,87000,84220.87856112482,82361.79644995427,1859.0821111705445,,,1724.843588105985,,N/A
2024-07-15,85700,84448.43570556716,82609.0707869947,1839.3649185724644,,,1859.0821111705445,,N/A
2024-07-16,84100,84394.83021240297,82719.50998795805,1675.3202244449203,,,1839.3649185724644,,N/A
2024-07-17,84100,84349.47171818712,82821.76850736857,1527.7032108185522,,,1675.3202244449203,,N/A
2024-07-18,84400,84357.24530000449,82938.67454385979,1418.5707561447052,,,1527.7032108185522,,N/A
2024-07-19,84800,84425.36140769611,83076.55050357388,1348.8109041222342,1600.9217839006194,-252.1108797783852,1418.5707561447052,,N/A
2024-07-22,86500,84744.53657574287,83330.139355161,1414.3972205818718,1563.6168712368699,-149.21965065499808,1348.8109041222342,-252.1108797783852,2. 상승 추세 / 눌림목
