Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-10,208000,,,,,,,,N/A
2024-06-11,212500,,,,,,,,N/A
2024-06-12,215000,,,,,,,,N/A
2024-06-13,222000,,,,,,,,N/A
2024-06-14,221000,,,,,,,,N/A
2024-06-17,223000,,,,,,,,N/A
2024-06-18,234500,,,,,,,,N/A
2024-06-19,233500,,,,,,,,N/A
2024-06-20,237500,,,,,,,,N/A
2024-06-21,234000,,,,,,,,N/A
2024-06-24,223000,,,,,,,,N/A
2024-06-25,225000,224364.72579916223,,,,,,,N/A
2024-06-26,237000,226308.61413775265,,,,,,,N/A
2024-06-27,236500,227876.5196550215,,,,,,,N/A
2024-06-28,236500,229203.20893886435,,,,,,,N/A
2024-07-01,235500,230171.9460251929,,,,,,,N/A
2024-07-02,232000,230453.18509824015,,,,,,,N/A
2024-07-03,236000,231306.54123697244,,,,,,,N/A
2024-07-04,230000,231105.53489282285,,,,,,,N/A
2024-07-05,236000,231858.52952469626,,,,,,,N/A
2024-07-08,233500,232111.06344397375,,,,,,,N/A
2024-07-09,238500,233093.97676028547,,,,,,,N/A
2024-07-10,239000,234002.59572024154,,,,,,,N/A
2024-07-11,241000,235079.119455589,,,,,,,N/A
2024-07-12,233000,234759.25492395993,,,,,,,N/A
2024-07-15,230000,234027.06185873534,229574.62634643645,4452.435512298893,,,,,N/A
2024-07-16,233000,233869.05234200682,229828.3577281819,4040.6946138249186,,,4452.435512298893,,N/A
2024-07-17,220500,231812.27505862116,229137.36826683508,2674.906791786081,,,4040.6946138249186,,N/A
2024-07-18,212500,228841.1558188333,227904.9706174399,936.1852013934113,,,2674.906791786081,,N/A
2024-07-19,209500,225865.59338516663,226541.6394605925,-676.0460754258675,,,936.1852013934113,,N/A
2024-07-22,205000,222655.50209514098,224945.96246351156,-2290.460368370579,,,-676.0460754258675,,N/A
2024-07-23,205000,219939.27100358083,223468.4837625107,-3529.212758929876,,,-2290.460368370579,,N/A
2024-07-24,208500,218179.38315687608,222359.70718750992,-4180.324030633841,,,-3529.212758929876,,N/A
2024-07-25,190000,213844.09344043361,219962.69184028698,-6118.598399853363,-1516.1658686968976,-4602.432531156465,-4180.324030633841,,N/A
2024-07-26,191800,210452.69444959768,217876.56651878424,-7423.87206918656,-2697.70710879483,-4726.16496039173,-6118.598399853363,-4602.432531156465,5. 하락추세 / 추세 확대중
2024-07-29,195600,208167.66453427495,216226.45048035576,-8058.78594608081,-3769.9228762520265,-4288.863069828783,-7423.87206918656,-4726.16496039173,6. 하락추세 / 일시적 반등
2024-07-30,188900,205203.40845207882,214202.2689632924,-8998.86051121357,-4815.710403244336,-4183.150107969234,-8058.78594608081,-4288.863069828783,6. 하락추세 / 일시적 반등
2024-07-31,194600,203572.1148440667,212750.24904008553,-9178.13419601883,-5688.1951617992345,-3489.9390342195948,-8998.86051121357,-4183.150107969234,6. 하락추세 / 일시적 반등
