Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-03,138700,,,,,,,,N/A
2024-06-04,135400,,,,,,,,N/A
2024-06-05,135100,,,,,,,,N/A
2024-06-07,137600,,,,,,,,N/A
2024-06-10,133600,,,,,,,,N/A
2024-06-11,134400,,,,,,,,N/A
2024-06-12,135500,,,,,,,,N/A
2024-06-13,134400,,,,,,,,N/A
2024-06-14,133000,,,,,,,,N/A
2024-06-17,130700,,,,,,,,N/A
2024-06-18,131400,,,,,,,,N/A
2024-06-19,135400,134527.2744045513,,,,,,,N/A
2024-06-20,135100,134615.38603462034,,,,,,,N/A
2024-06-21,135300,134720.71126006337,,,,,,,N/A
2024-06-24,135900,134902.1402969767,,,,,,,N/A
2024-06-25,135800,135040.27255898027,,,,,,,N/A
2024-06-26,136100,135203.30754990637,,,,,,,N/A
2024-06-27,138700,135741.26023453617,,,,,,,N/A
2024-06-28,142000,136704.14327537676,,,,,,,N/A
2024-07-01,140800,137334.27507916495,,,,,,,N/A
2024-07-02,141200,137929.00199006265,,,,,,,N/A
2024-07-03,142300,138601.4632223607,,,,,,,N/A
2024-07-04,145800,139708.9304189206,,,,,,,N/A
2024-07-05,154300,141953.71035447126,,,,,,,N/A
2024-07-08,148000,142883.90876147567,,,,,,,N/A
2024-07-09,147700,143624.8458750948,140574.8144283592,3050.0314467355784,,,,,N/A
2024-07-10,147000,144144.10035584943,141050.7541003326,3093.346255516837,,,3050.0314467355784,,N/A
2024-07-11,151100,145214.23876264182,141795.14268549313,3419.096077148686,,,3093.346255516837,,N/A
2024-07-12,148100,145658.2020299277,142262.1691532344,3396.0328766932944,,,3419.096077148686,,N/A
2024-07-15,147900,146003.09402532343,142679.78625299482,3323.3077723286115,,,3396.0328766932944,,N/A
2024-07-16,152200,146956.46417527366,143384.9872712915,3571.4769039821695,,,3323.3077723286115,,N/A
2024-07-17,152100,147747.7773790777,144030.54376971434,3717.2336093633785,,,3571.4769039821695,,N/A
2024-07-18,149300,147986.5808592196,144420.8738608466,3565.7069983730034,,,3717.2336093633785,,N/A
