Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-05,24100,,,,,,,,N/A
2024-06-07,24050,,,,,,,,N/A
2024-06-10,24700,,,,,,,,N/A
2024-06-11,24400,,,,,,,,N/A
2024-06-12,27250,,,,,,,,N/A
2024-06-13,27100,,,,,,,,N/A
2024-06-14,26150,,,,,,,,N/A
2024-06-17,26850,,,,,,,,N/A
2024-06-18,26800,,,,,,,,N/A
2024-06-19,27000,,,,,,,,N/A
2024-06-20,26000,,,,,,,,N/A
2024-06-21,24200,25638.591681928818,,,,,,,N/A
2024-06-24,23000,25232.654500093617,,,,,,,N/A
2024-06-25,22350,24789.169192386908,,,,,,,N/A
2024-06-26,22050,24367.758547404304,,,,,,,N/A
2024-06-27,22500,24080.411078572874,,,,,,,N/A
2024-06-28,23400,23975.732451100124,,,,,,,N/A
2024-07-01,24150,24002.542843238567,,,,,,,N/A
2024-07-02,23000,23848.305482740325,,,,,,,N/A
2024-07-03,23600,23810.104639241814,,,,,,,N/A
2024-07-04,24200,23870.08854089692,,,,,,,N/A
2024-07-05,22550,23666.997996143546,,,,,,,N/A
2024-07-08,22500,23487.459842890694,,,,,,,N/A
2024-07-09,23450,23481.69679013828,,,,,,,N/A
2024-07-10,23000,23407.58959165547,,,,,,,N/A
2024-07-11,22300,23237.191192939245,23735.135215170365,-497.94402223112047,,,,,N/A
2024-07-12,21250,22931.469470948592,23551.051125157745,-619.5816542091525,,,-497.94402223112047,,N/A
2024-07-15,21500,22711.243398494964,23399.121412183096,-687.8780136881323,,,-619.5816542091525,,N/A
2024-07-16,21150,22471.052106418814,23232.51982609546,-761.4677196766461,,,-687.8780136881323,,N/A
2024-07-17,19890,22073.967166969767,22984.925764903204,-910.958597933437,,,-761.4677196766461,,N/A
2024-07-18,18930,21590.27991051288,22684.560893428894,-1094.2809829160142,,,-910.958597933437,,N/A
2024-07-19,19320,21241.006078126284,22435.334160582308,-1194.3280824560243,,,-1094.2809829160142,,N/A
2024-07-22,19170,20922.38975841455,22193.45755609473,-1271.0677976801817,,,-1194.3280824560243,,N/A
