Date,Price,EMA_12,EMA_26,MACD,Signal,Histogram,Prev_MACD,Prev_Histogram,Category
2024-06-05,19120,,,,,,,,N/A
2024-06-07,19170,,,,,,,,N/A
2024-06-10,19450,,,,,,,,N/A
2024-06-11,19160,,,,,,,,N/A
2024-06-12,20000,,,,,,,,N/A
2024-06-13,19520,,,,,,,,N/A
2024-06-14,19660,,,,,,,,N/A
2024-06-17,19680,,,,,,,,N/A
2024-06-18,19720,,,,,,,,N/A
2024-06-19,21150,,,,,,,,N/A
2024-06-20,20850,,,,,,,,N/A
2024-06-21,20900,20057.76446355092,,,,,,,N/A
2024-06-24,20800,20171.954546081546,,,,,,,N/A
2024-06-25,20500,20222.423077453615,,,,,,,N/A
2024-06-26,20400,20249.742603999213,,,,,,,N/A
2024-06-27,19890,20194.397587999334,,,,,,,N/A
2024-06-28,20100,20179.874882153283,,,,,,,N/A
2024-07-01,19950,20144.509515668164,,,,,,,N/A
2024-07-02,19330,20019.200359411523,,,,,,,N/A
2024-07-03,19260,19902.400304117444,,,,,,,N/A
2024-07-04,19450,19832.800257330146,,,,,,,N/A
2024-07-05,19540,19787.75406389474,,,,,,,N/A
2024-07-08,21000,19974.253438680164,,,,,,,N/A
2024-07-09,22250,20324.36829426783,,,,,,,N/A
2024-07-10,21850,20559.080864380474,,,,,,,N/A
2024-07-11,21850,20757.68380832194,20282.31074788102,475.3730604409211,,,,,N/A
2024-07-12,20900,20779.578607041643,20328.06550729724,451.513099744403,,,475.3730604409211,,N/A
2024-07-15,21600,20905.79728288139,20422.282877127076,483.5144057543148,,,451.513099744403,,N/A
2024-07-16,21000,20920.290008591946,20465.076738080625,455.21327051132175,,,483.5144057543148,,N/A
2024-07-17,21250,20971.014622654722,20523.219201926506,447.7954207282164,,,455.21327051132175,,N/A
2024-07-18,21000,20975.47391147707,20558.536298080096,416.9376133969745,,,447.7954207282164,,N/A
2024-07-19,20200,20856.170232788292,20531.978053777868,324.1921790104243,,,416.9376133969745,,N/A
2024-07-22,20200,20755.220966205477,20507.38708683136,247.8338793741168,,,324.1921790104243,,N/A
2024-07-23,19880,20620.57158678925,20460.913969288296,159.65761750095407,346.3344897230188,-186.67687222206473,247.8338793741168,,N/A
2024-07-24,19820,20497.40672728321,20413.438860452126,83.9678668310844,293.8611651446319,-209.89329831354752,159.65761750095407,-186.67687222206473,9. 분류 미정
2024-07-25,18930,20256.267230778103,20303.554500418635,-47.28726964053203,225.63147818759913,-272.91874782813113,83.9678668310844,-209.89329831354752,5. 하락추세 / 추세 확대중
2024-07-26,18870,20042.995349119934,20197.365278165402,-154.36992904546787,149.63119674098573,-304.0011257864536,-47.28726964053203,-272.91874782813113,5. 하락추세 / 추세 확대중
2024-07-29,18530,19810.226833870714,20073.85673904204,-263.62990517132494,66.9789763585236,-330.60888152984853,-154.36992904546787,-304.0011257864536,5. 하락추세 / 추세 확대중
2024-07-30,18560,19617.88424404445,19961.719202816705,-343.83495877225505,-15.183810667632134,-328.6511481046229,-263.62990517132494,-330.60888152984853,6. 하락추세 / 일시적 반등
2024-07-31,18830,19496.671283422227,19877.888150756207,-381.2168673339802,-88.39042200090175,-292.8264453330784,-343.83495877225505,-328.6511481046229,6. 하락추세 / 일시적 반등
