Sector,Ratio,MeanChange,NumPos,NumNeg
운송/항공/물류,100.0,8.35,29,0
미용기기,100.0,27.39,5,0
은행,100.0,15.14,10,0
신재생에너지,100.0,28.75,20,0
원자력,100.0,20.38,6,0
AI,100.0,16.15,24,0
전력기기,100.0,16.54,29,0
자동차,100.0,4.91,3,0
유틸리티,100.0,10.14,15,0
디스플레이 패널,100.0,8.87,2,0
가전제품,100.0,11.37,10,0
반도체 소재,95.45,10.47,21,1
증권,94.74,21.25,18,1
디스플레이 장비,94.44,14.59,17,1
기타금융,93.75,7.37,30,2
화장품,93.33,11.71,28,2
지주회사,93.33,10.54,56,4
기타,93.33,9.91,14,1
조선/기계/중공업,93.02,16.87,40,3
보험,92.31,9.31,12,1
방위산업,91.67,14.96,11,1
자동차 부품,91.67,8.38,55,5
IT하드웨어/반도체,90.43,11.71,85,9
건자재,90.0,13.29,27,3
엔터테인먼트,90.0,15.7,27,3
헬스케어,89.66,17.96,26,3
디스플레이 소재,88.89,8.02,8,1
의류,88.89,10.46,24,3
유통,88.24,6.37,15,2
이차전지 장비,88.24,12.69,15,2
창업투자/VC,86.67,14.06,13,2
진단기기/의료기기,85.71,9.64,24,4
반도체 장비,84.0,9.45,42,8
건설,83.78,10.36,31,6
IT소프트웨어,82.35,10.6,70,15
바이오/제약/신약개발,79.87,10.07,119,30
유통/소매,78.26,6.99,18,5
미디어,78.26,22.28,18,5
정유/화학/가스,77.59,6.48,45,13
통신,77.27,8.34,17,5
홈리빙/가구,76.92,5.31,10,3
필수소비재,75.0,5.29,3,1
음식료,73.08,5.59,38,14
게임,70.0,9.37,14,6
이차전지 배터리,60.0,1.81,3,2
철강/비철금속,56.52,0.92,26,20
이차전지 소재,55.17,1.93,16,13
