Sector,Ratio,MeanChange,NumPos,NumNeg
자동차,100.0,0.23,3,0
디스플레이 패널,100.0,0.0,2,0
기타금융,78.12,0.3,25,7
증권,73.68,0.58,14,5
유틸리티,66.67,0.37,10,5
보험,61.54,-0.04,8,5
유통/소매,60.87,-0.2,14,9
유통,58.82,0.81,10,7
엔터테인먼트,56.67,0.35,17,13
통신,54.55,0.31,12,10
IT소프트웨어,54.12,0.65,46,39
방위산업,50.0,0.99,6,6
원자력,50.0,0.54,3,3
지주회사,48.33,-0.39,29,31
미디어,47.83,0.07,11,12
게임,45.0,0.23,9,11
이차전지 소재,44.83,0.07,13,16
건자재,43.33,0.28,13,17
건설,40.54,-0.1,15,22
미용기기,40.0,-0.33,2,3
가전제품,40.0,-0.64,4,6
신재생에너지,40.0,-0.07,8,12
조선/기계/중공업,39.53,0.04,17,26
전력기기,37.93,-0.67,11,18
정유/화학/가스,36.21,-0.54,21,37
음식료,34.62,-0.58,18,34
철강/비철금속,32.61,-1.06,15,31
IT하드웨어/반도체,28.72,-0.84,27,67
헬스케어,27.59,-1.43,8,21
자동차 부품,26.67,-1.74,16,44
화장품,26.67,-1.69,8,22
의류,25.93,-0.28,7,20
필수소비재,25.0,-1.36,1,3
홈리빙/가구,23.08,-1.97,3,10
디스플레이 장비,22.22,-1.18,4,14
바이오/제약/신약개발,21.48,-1.98,32,117
진단기기/의료기기,21.43,-1.71,6,22
이차전지 배터리,20.0,-1.01,1,4
기타,20.0,-1.06,3,12
은행,20.0,-1.21,2,8
창업투자/VC,20.0,-3.25,3,12
AI,16.67,-2.58,4,20
운송/항공/물류,13.79,-0.78,4,25
이차전지 장비,11.76,-1.27,2,15
디스플레이 소재,11.11,-1.04,1,8
반도체 장비,6.0,-2.61,3,47
반도체 소재,4.55,-2.61,1,21
