Sector,Ratio,MeanChange,NumPos,NumNeg
기타,50.0,0.53,5,5
필수소비재,50.0,0.63,1,1
홈리빙/가구,50.0,7.0,5,5
창업투자/VC,40.0,2.77,6,9
AI,33.33,-0.81,7,14
신재생에너지,27.78,-3.47,5,13
건설,25.71,6.79,9,26
미디어,25.0,-3.14,6,18
건자재,23.53,-2.7,8,26
IT소프트웨어,19.15,-1.86,18,76
철강/비철금속,18.6,-4.43,8,35
조선/기계/중공업,18.6,-5.78,8,35
유통,17.65,-2.21,3,14
유틸리티,16.67,-3.08,2,10
이차전지 소재,15.38,-7.82,4,22
보험,14.29,-5.67,2,12
바이오/제약/신약개발,14.0,-5.4,21,129
헬스케어,13.79,-5.27,4,25
정유/화학/가스,13.33,-6.62,8,52
음식료,12.5,-3.85,6,42
통신,11.11,-5.28,2,16
엔터테인먼트,9.38,-7.97,3,29
자동차 부품,9.26,-6.67,5,49
방위산업,7.69,-7.87,1,12
지주회사,6.94,-5.23,5,67
로봇,5.56,-11.52,1,17
게임,5.56,-6.96,1,17
증권,5.0,-5.54,1,19
반도체 소재,4.35,-11.66,1,22
IT하드웨어/반도체,4.26,-10.35,4,90
운송/항공/물류,3.7,-6.65,1,26
화장품,3.57,-11.09,1,27
기타금융,3.45,-3.99,1,28
진단기기/의료기기,3.12,-7.39,1,31
전력기기,2.5,-10.24,1,39
은행,0.0,-9.77,0,6
이차전지 장비,0.0,-10.04,0,15
반도체 장비,0.0,-13.75,0,47
미용기기,0.0,-9.14,0,4
디스플레이 장비,0.0,-9.66,0,16
디스플레이 소재,0.0,-10.34,0,9
이차전지 배터리,0.0,-7.7,0,3
의류,0.0,-6.16,0,24
가전제품,0.0,-7.85,0,8
원자력,0.0,-13.85,0,5
디스플레이 패널,0.0,-9.5,0,3
자동차,0.0,-9.87,0,3
