Sector,Ratio,MeanChange,NumPos,NumNeg
진단기기/의료기기,16.13,-19.49,5,26
이차전지 장비,13.33,-34.83,2,13
게임,11.11,-20.96,2,16
기타,9.09,-25.48,1,10
유틸리티,7.69,-15.77,1,12
화장품,6.9,-21.63,2,27
창업투자/VC,6.67,-29.49,1,14
디스플레이 장비,6.67,-29.41,1,14
바이오/제약/신약개발,5.52,-21.7,8,137
AI,4.55,-27.22,1,21
음식료,4.17,-24.67,2,46
의류,4.0,-24.82,1,24
운송/항공/물류,3.7,-28.79,1,26
전력기기,2.5,-26.24,1,39
지주회사,1.43,-24.22,1,69
IT소프트웨어,1.1,-26.69,1,90
IT하드웨어/반도체,1.08,-29.75,1,92
증권,0.0,-25.38,0,19
통신,0.0,-22.03,0,17
반도체 장비,0.0,-32.85,0,47
가전제품,0.0,-28.05,0,8
미디어,0.0,-26.76,0,26
엔터테인먼트,0.0,-26.32,0,31
미용기기,0.0,-14.2,0,5
디스플레이 패널,0.0,-25.73,0,2
디스플레이 소재,0.0,-34.06,0,9
헬스케어,0.0,-25.08,0,27
이차전지 배터리,0.0,-28.8,0,3
이차전지 소재,0.0,-30.98,0,29
유통/소매,0.0,-25.61,0,25
필수소비재,0.0,-21.66,0,2
유통,0.0,-22.67,0,17
홈리빙/가구,0.0,-18.75,0,8
기타금융,0.0,-18.5,0,29
건자재,0.0,-25.98,0,34
건설,0.0,-26.18,0,33
보험,0.0,-27.84,0,14
은행,0.0,-25.07,0,6
원자력,0.0,-14.98,0,5
신재생에너지,0.0,-33.59,0,18
로봇,0.0,-28.04,0,20
반도체 소재,0.0,-27.33,0,24
조선/기계/중공업,0.0,-29.57,0,41
철강/비철금속,0.0,-26.22,0,43
정유/화학/가스,0.0,-25.0,0,61
자동차 부품,0.0,-27.76,0,55
자동차,0.0,-28.32,0,3
방위산업,0.0,-29.28,0,13
