Sector,Ratio,MeanChange,NumPos,NumNeg
기타,100.0,4.15,10,0
필수소비재,100.0,1.55,2,0
가전제품,100.0,3.16,8,0
은행,100.0,9.59,6,0
증권,100.0,9.73,20,0
유틸리티,100.0,5.97,12,0
지주회사,94.67,9.37,71,4
창업투자/VC,93.33,14.44,14,1
보험,92.86,7.64,13,1
음식료,91.67,4.42,44,4
홈리빙/가구,90.0,5.56,9,1
철강/비철금속,88.37,4.24,38,5
IT소프트웨어,88.3,11.06,83,11
건자재,88.24,5.79,30,4
엔터테인먼트,87.5,5.25,28,4
정유/화학/가스,86.67,3.99,52,8
AI,85.71,14.02,18,3
화장품,85.71,4.27,24,4
운송/항공/물류,85.19,3.13,23,4
전력기기,85.0,4.96,34,6
신재생에너지,84.21,8.94,16,3
통신,83.33,6.94,15,3
의류,83.33,6.92,20,4
건설,82.86,2.55,29,6
유통,82.35,3.19,14,3
디스플레이 장비,81.25,3.13,13,3
원자력,80.0,5.03,4,1
로봇,78.95,3.61,15,4
IT하드웨어/반도체,76.84,3.65,73,22
미디어,76.0,2.77,19,6
미용기기,75.0,1.24,3,1
게임,72.22,6.17,13,5
이차전지 소재,69.23,1.34,18,8
방위산업,69.23,1.35,9,4
자동차,66.67,1.9,2,1
이차전지 배터리,66.67,-0.54,2,1
기타금융,65.52,1.48,19,10
조선/기계/중공업,62.79,1.86,27,16
바이오/제약/신약개발,60.67,-0.31,91,59
이차전지 장비,60.0,2.8,9,6
진단기기/의료기기,59.38,0.7,19,13
자동차 부품,58.18,0.0,32,23
헬스케어,55.17,1.79,16,13
디스플레이 소재,44.44,1.25,4,5
디스플레이 패널,33.33,-2.67,1,2
