Sector,Ratio,MeanChange,NumPos,NumNeg
증권,100.0,9.64,19,0
은행,83.33,5.54,5,1
보험,71.43,3.9,10,4
바이오/제약/신약개발,71.03,9.91,103,42
건설,69.7,5.92,23,10
건자재,64.71,3.76,22,12
홈리빙/가구,62.5,4.56,5,3
기타금융,62.07,1.17,18,11
조선/기계/중공업,60.98,3.24,25,16
게임,55.56,3.79,10,8
디스플레이 패널,50.0,9.29,1,1
필수소비재,50.0,-2.17,1,1
의류,48.0,3.35,12,13
통신,47.06,-2.38,8,9
지주회사,42.86,-0.67,30,40
전력기기,42.5,2.18,17,23
진단기기/의료기기,41.94,1.21,13,18
원자력,40.0,-3.72,2,3
창업투자/VC,40.0,0.01,6,9
미용기기,40.0,-3.09,2,3
방위산업,38.46,2.0,5,8
가전제품,37.5,-2.48,3,5
철강/비철금속,37.21,-3.24,16,27
정유/화학/가스,34.43,-2.75,21,40
헬스케어,33.33,-4.41,9,18
자동차,33.33,-0.88,1,2
엔터테인먼트,32.26,-5.01,10,21
IT하드웨어/반도체,32.26,-3.94,30,63
유통/소매,32.0,-2.47,8,17
미디어,30.77,-2.18,8,18
IT소프트웨어,30.77,-2.66,28,63
유통,29.41,1.36,5,12
기타,27.27,-3.14,3,8
운송/항공/물류,25.93,-2.82,7,20
로봇,25.0,-3.59,5,15
자동차 부품,23.64,-4.17,13,42
유틸리티,23.08,-4.09,3,10
화장품,20.69,-6.29,6,23
AI,18.18,-6.21,4,18
신재생에너지,16.67,-6.44,3,15
반도체 장비,12.77,-11.53,6,41
디스플레이 소재,11.11,-8.15,1,8
이차전지 소재,10.34,-11.55,3,26
음식료,8.33,-6.06,4,44
디스플레이 장비,6.67,-14.35,1,14
반도체 소재,4.17,-11.37,1,23
이차전지 배터리,0.0,-8.95,0,3
이차전지 장비,0.0,-18.52,0,15
