Sector,Ratio,MeanChange,NumPos,NumNeg
자동차,100.0,2.69,3,0
조선/기계/중공업,88.37,1.64,38,5
은행,80.0,0.01,8,2
미용기기,80.0,2.17,4,1
IT하드웨어/반도체,77.66,0.98,73,21
바이오/제약/신약개발,76.51,1.54,114,35
진단기기/의료기기,75.0,1.32,21,7
유틸리티,73.33,0.44,11,4
전력기기,72.41,0.71,21,8
의류,70.37,0.77,19,8
가전제품,70.0,0.66,7,3
증권,68.42,0.88,13,6
자동차 부품,68.33,0.82,41,19
창업투자/VC,66.67,1.16,10,5
기타금융,65.62,0.23,21,11
헬스케어,65.52,-0.24,19,10
지주회사,65.0,0.8,39,21
반도체 장비,64.0,0.4,32,18
이차전지 배터리,60.0,-0.67,3,2
반도체 소재,59.09,0.05,13,9
운송/항공/물류,55.17,0.42,16,13
보험,53.85,0.11,7,6
유통/소매,52.17,-0.25,12,11
화장품,50.0,-0.04,15,15
필수소비재,50.0,0.04,2,2
원자력,50.0,0.23,3,3
신재생에너지,50.0,0.65,10,10
디스플레이 패널,50.0,-0.05,1,1
게임,50.0,-0.41,10,10
AI,50.0,0.18,12,12
정유/화학/가스,48.28,-0.22,28,30
음식료,48.08,-0.1,25,27
이차전지 장비,47.06,-0.29,8,9
건자재,46.67,-0.62,14,16
IT소프트웨어,45.88,-0.31,39,46
통신,45.45,-0.32,10,12
디스플레이 장비,44.44,0.5,8,10
미디어,43.48,-0.25,10,13
기타,40.0,-0.36,6,9
홈리빙/가구,38.46,0.07,5,8
철강/비철금속,36.96,-0.62,17,29
엔터테인먼트,36.67,-0.59,11,19
유통,35.29,-1.41,6,11
건설,29.73,-0.82,11,26
방위산업,25.0,-0.84,3,9
이차전지 소재,24.14,-1.7,7,22
디스플레이 소재,22.22,-0.68,2,7
