Sector,Ratio,MeanChange,NumPos,NumNeg
유틸리티,100.0,1.43,13,0
은행,83.33,0.38,5,1
신재생에너지,83.33,2.31,15,3
의류,76.0,1.25,19,6
기타,72.73,-0.19,8,3
통신,70.59,6.77,12,5
헬스케어,70.37,0.73,19,8
바이오/제약/신약개발,68.28,1.0,99,46
기타금융,62.07,0.17,18,11
유통,58.82,0.27,10,7
미디어,57.69,0.09,15,11
진단기기/의료기기,54.84,0.42,17,14
철강/비철금속,53.49,0.27,23,20
이차전지 장비,53.33,2.56,8,7
음식료,50.0,-0.25,24,24
디스플레이 패널,50.0,-0.85,1,1
정유/화학/가스,49.18,0.27,30,31
조선/기계/중공업,48.78,-0.13,20,21
유통/소매,48.0,0.29,12,13
지주회사,47.14,-0.02,33,37
창업투자/VC,46.67,-0.74,7,8
이차전지 소재,44.83,-0.4,13,16
화장품,44.83,0.4,13,16
증권,42.11,-0.65,8,11
미용기기,40.0,-0.18,2,3
방위산업,38.46,-0.48,5,8
홈리빙/가구,37.5,-0.68,3,5
보험,35.71,-0.61,5,9
IT소프트웨어,34.07,-0.6,31,60
운송/항공/물류,33.33,-0.52,9,18
게임,33.33,-0.85,6,12
건자재,32.35,0.66,11,23
IT하드웨어/반도체,26.88,-1.11,25,68
엔터테인먼트,25.81,-0.58,8,23
가전제품,25.0,-0.98,2,6
건설,24.24,-1.38,8,25
전력기기,22.5,-1.14,9,31
자동차 부품,20.0,-1.68,11,44
디스플레이 장비,20.0,-1.39,3,12
로봇,20.0,-1.2,4,16
디스플레이 소재,11.11,-1.18,1,8
반도체 장비,10.64,-2.26,5,42
반도체 소재,8.33,-1.47,2,22
AI,4.55,-1.81,1,21
필수소비재,0.0,-0.51,0,2
자동차,0.0,-3.07,0,3
원자력,0.0,-3.37,0,5
이차전지 배터리,0.0,-2.57,0,3
