Sector,Ratio,MeanChange,NumPos,NumNeg
은행,100.0,8.19,6,0
미용기기,100.0,51.99,5,0
증권,89.47,20.7,17,2
가전제품,87.5,15.24,7,1
신재생에너지,83.33,60.77,15,3
조선/기계/중공업,82.93,42.36,34,7
로봇,80.0,55.16,16,4
헬스케어,77.78,23.11,21,6
기타금융,75.86,4.62,22,7
건설,75.76,30.86,25,8
반도체 소재,75.0,15.44,18,6
화장품,72.41,25.08,21,8
반도체 장비,72.34,13.31,34,13
의류,72.0,11.71,18,7
유통/소매,72.0,10.7,18,7
방위산업,69.23,32.01,9,4
AI,68.18,50.47,15,7
전력기기,67.5,21.28,27,13
IT소프트웨어,67.03,23.96,61,30
디스플레이 소재,66.67,11.11,6,3
통신,64.71,12.19,11,6
IT하드웨어/반도체,64.52,13.26,60,33
정유/화학/가스,63.93,7.86,39,22
철강/비철금속,62.79,6.1,27,16
홈리빙/가구,62.5,13.17,5,3
음식료,62.5,14.88,30,18
지주회사,61.43,12.39,43,27
엔터테인먼트,58.06,21.95,18,13
기타,54.55,4.78,6,5
유틸리티,53.85,4.25,7,6
창업투자/VC,53.33,17.53,8,7
디스플레이 장비,53.33,10.85,8,7
건자재,52.94,3.8,18,16
유통,52.94,15.1,9,8
진단기기/의료기기,51.61,8.15,16,15
자동차 부품,50.91,24.75,28,27
필수소비재,50.0,-0.66,1,1
미디어,46.15,4.28,12,14
바이오/제약/신약개발,44.83,15.76,65,80
게임,44.44,-2.31,8,10
보험,42.86,1.29,6,8
원자력,40.0,8.36,2,3
운송/항공/물류,29.63,-3.53,8,19
이차전지 장비,26.67,-7.1,4,11
이차전지 소재,6.9,-29.34,2,27
이차전지 배터리,0.0,-22.69,0,3
디스플레이 패널,0.0,-11.86,0,2
자동차,0.0,-14.41,0,3
