Sector,Ratio,MeanChange,NumPos,NumNeg
진단기기/의료기기,19.35,-20.31,6,25
보험,7.14,-38.37,1,13
창업투자/VC,6.67,-43.48,1,14
바이오/제약/신약개발,5.52,-30.3,8,137
AI,4.55,-42.0,1,21
화장품,3.45,-34.7,1,28
반도체 장비,2.13,-46.85,1,46
음식료,2.08,-35.13,1,47
자동차 부품,1.82,-42.64,1,54
정유/화학/가스,1.64,-36.88,1,60
지주회사,1.43,-36.15,1,69
IT하드웨어/반도체,1.08,-44.61,1,92
홈리빙/가구,0.0,-30.82,0,8
건자재,0.0,-39.13,0,34
건설,0.0,-38.74,0,33
운송/항공/물류,0.0,-39.94,0,27
유통,0.0,-33.98,0,17
의류,0.0,-36.17,0,25
필수소비재,0.0,-35.16,0,2
유통/소매,0.0,-39.79,0,25
원자력,0.0,-35.34,0,5
헬스케어,0.0,-35.81,0,27
미용기기,0.0,-22.47,0,5
엔터테인먼트,0.0,-45.27,0,31
미디어,0.0,-41.86,0,26
유틸리티,0.0,-28.39,0,13
전력기기,0.0,-41.52,0,40
방위산업,0.0,-45.12,0,13
신재생에너지,0.0,-48.33,0,18
로봇,0.0,-42.98,0,20
가전제품,0.0,-41.23,0,8
디스플레이 패널,0.0,-39.98,0,2
디스플레이 소재,0.0,-50.67,0,9
디스플레이 장비,0.0,-45.28,0,15
이차전지 배터리,0.0,-39.42,0,3
이차전지 소재,0.0,-43.13,0,29
이차전지 장비,0.0,-45.98,0,15
IT소프트웨어,0.0,-39.3,0,91
게임,0.0,-32.56,0,18
통신,0.0,-35.98,0,17
은행,0.0,-40.48,0,6
증권,0.0,-36.32,0,19
기타금융,0.0,-27.21,0,29
자동차,0.0,-45.05,0,3
철강/비철금속,0.0,-39.53,0,43
조선/기계/중공업,0.0,-43.79,0,41
반도체 소재,0.0,-41.73,0,24
기타,0.0,-39.64,0,11
