Sector,Ratio,MeanChange,NumPos,NumNeg
은행,83.33,0.67,5,1
화장품,79.31,2.32,23,6
기타금융,79.31,0.67,23,6
건설,78.79,1.77,26,7
의류,68.0,1.39,17,8
건자재,64.71,0.21,22,12
홈리빙/가구,62.5,1.88,5,3
미용기기,60.0,-0.1,3,2
창업투자/VC,60.0,1.0,9,6
조선/기계/중공업,58.54,0.82,24,17
철강/비철금속,58.14,-0.12,25,18
바이오/제약/신약개발,56.55,0.16,82,63
지주회사,52.86,0.01,37,33
음식료,50.0,-0.25,24,24
게임,50.0,0.45,9,9
필수소비재,50.0,0.09,1,1
정유/화학/가스,49.18,-0.05,30,31
방위산업,46.15,-0.06,6,7
유통,41.18,0.06,7,10
헬스케어,40.74,-0.53,11,16
운송/항공/물류,40.74,-0.58,11,16
진단기기/의료기기,38.71,-0.09,12,19
증권,36.84,-0.56,7,12
AI,36.36,1.18,8,14
엔터테인먼트,35.48,-0.2,11,20
통신,35.29,-0.17,6,11
IT소프트웨어,35.16,-0.7,32,59
자동차,33.33,1.14,1,2
유통/소매,32.0,-0.69,8,17
유틸리티,30.77,-0.11,4,9
기타,27.27,-0.29,3,8
미디어,26.92,-0.1,7,19
가전제품,25.0,-0.76,2,6
IT하드웨어/반도체,24.73,-1.62,23,70
신재생에너지,22.22,-1.24,4,14
자동차 부품,21.82,-1.26,12,43
보험,21.43,-0.28,3,11
원자력,20.0,-1.46,1,4
전력기기,17.5,-2.52,7,33
로봇,15.0,-1.89,3,17
이차전지 소재,13.79,-1.33,4,25
디스플레이 소재,11.11,-1.78,1,8
반도체 소재,8.33,-3.36,2,22
이차전지 장비,6.67,-2.68,1,14
반도체 장비,2.13,-4.89,1,46
이차전지 배터리,0.0,-1.92,0,3
디스플레이 장비,0.0,-3.03,0,15
디스플레이 패널,0.0,-2.7,0,2
