Sector,Ratio,MeanChange,NumPos,NumNeg
원자력,100.0,31.14,5,0
디스플레이 패널,100.0,7.19,3,0
증권,100.0,24.99,20,0
유틸리티,100.0,13.68,12,0
보험,100.0,20.16,14,0
지주회사,96.0,22.03,72,3
신재생에너지,89.47,18.79,17,2
의류,87.5,16.66,21,3
전력기기,85.0,12.24,34,6
은행,83.33,6.36,5,1
유통,82.35,12.74,14,3
게임,77.78,5.62,14,4
건설,77.14,9.56,27,8
미디어,76.0,4.85,19,6
헬스케어,75.86,8.61,22,7
화장품,75.0,11.89,21,7
가전제품,75.0,7.84,6,2
미용기기,75.0,5.21,3,1
IT소프트웨어,74.47,10.63,70,24
조선/기계/중공업,74.42,10.96,32,11
건자재,70.59,6.81,24,10
운송/항공/물류,70.37,3.81,19,8
홈리빙/가구,70.0,4.09,7,3
기타금융,68.97,4.58,20,9
음식료,68.75,6.34,33,15
바이오/제약/신약개발,68.67,6.29,103,47
IT하드웨어/반도체,68.42,5.37,65,30
정유/화학/가스,68.33,5.47,41,19
철강/비철금속,67.44,5.35,29,14
자동차,66.67,1.72,2,1
창업투자/VC,66.67,3.5,10,5
통신,66.67,6.14,12,6
이차전지 배터리,66.67,-2.6,2,1
엔터테인먼트,65.62,10.91,21,11
자동차 부품,65.45,2.99,36,19
로봇,63.16,9.06,12,7
디스플레이 장비,62.5,1.53,10,6
AI,61.9,6.27,13,8
기타,60.0,6.49,6,4
진단기기/의료기기,59.38,6.45,19,13
디스플레이 소재,55.56,1.33,5,4
방위산업,53.85,5.44,7,6
필수소비재,50.0,1.35,1,1
이차전지 소재,34.62,-3.19,9,17
이차전지 장비,33.33,-0.1,5,10
