Sector,Ratio,MeanChange,NumPos,NumNeg
이차전지 배터리,66.67,-1.48,2,1
신재생에너지,55.56,1.89,10,8
조선/기계/중공업,51.22,0.01,21,20
은행,50.0,-0.94,3,3
유틸리티,46.15,-0.19,6,7
진단기기/의료기기,45.16,0.4,14,17
디스플레이 소재,44.44,-0.72,4,5
의류,44.0,-0.6,11,14
보험,42.86,0.81,6,8
전력기기,40.0,-0.43,16,24
원자력,40.0,-0.55,2,3
지주회사,40.0,-0.27,28,42
음식료,37.5,0.05,18,30
헬스케어,37.04,-0.44,10,17
정유/화학/가스,36.07,-0.57,22,39
자동차 부품,30.91,-2.01,17,38
유통/소매,28.0,-1.44,7,18
철강/비철금속,27.91,-1.01,12,31
기타금융,27.59,-0.74,8,21
이차전지 소재,27.59,-1.49,8,21
미디어,26.92,-0.61,7,19
바이오/제약/신약개발,26.9,-1.01,39,106
창업투자/VC,26.67,-1.6,4,11
이차전지 장비,26.67,-0.96,4,11
엔터테인먼트,25.81,-1.25,8,23
가전제품,25.0,-0.4,2,6
유통,23.53,-0.53,4,13
건자재,23.53,-0.67,8,26
IT소프트웨어,23.08,-1.92,21,70
AI,22.73,-3.87,5,17
IT하드웨어/반도체,21.51,-1.7,20,73
화장품,20.69,-1.62,6,23
기타,18.18,-0.92,2,9
건설,18.18,-2.06,6,27
통신,17.65,-2.0,3,14
방위산업,15.38,-1.23,2,11
로봇,15.0,-3.6,3,17
디스플레이 장비,13.33,-1.65,2,13
반도체 장비,12.77,-2.72,6,41
운송/항공/물류,11.11,-1.44,3,24
증권,10.53,-2.13,2,17
게임,5.56,-2.08,1,17
반도체 소재,4.17,-1.73,1,23
홈리빙/가구,0.0,-2.99,0,8
필수소비재,0.0,-1.07,0,2
자동차,0.0,-1.4,0,3
미용기기,0.0,-1.36,0,5
디스플레이 패널,0.0,-1.64,0,2
