Sector,Ratio,MeanChange,NumPos,NumNeg
필수소비재,50.0,-8.42,1,1
디스플레이 패널,50.0,-6.68,1,1
자동차,33.33,-6.99,1,2
유통,17.65,-10.25,3,14
은행,16.67,-1.35,1,5
유틸리티,15.38,-9.38,2,11
미디어,15.38,-4.98,4,22
이차전지 소재,13.79,-13.27,4,25
디스플레이 장비,13.33,-12.28,2,13
음식료,12.5,-9.77,6,42
유통/소매,12.0,-8.38,3,22
디스플레이 소재,11.11,-16.11,1,8
게임,11.11,-13.97,2,16
기타금융,10.34,-5.28,3,26
로봇,10.0,-17.37,2,18
바이오/제약/신약개발,9.66,-15.43,14,131
AI,9.09,-12.08,2,20
자동차 부품,9.09,-14.83,5,50
IT하드웨어/반도체,8.6,-15.75,8,85
반도체 소재,8.33,-16.76,2,22
의류,8.0,-11.52,2,23
운송/항공/물류,7.41,-14.92,2,25
보험,7.14,-10.7,1,13
화장품,6.9,-11.69,2,27
창업투자/VC,6.67,-19.79,1,14
정유/화학/가스,6.56,-13.23,4,57
엔터테인먼트,6.45,-18.95,2,29
반도체 장비,6.38,-19.12,3,44
건자재,5.88,-17.33,2,32
지주회사,5.71,-13.72,4,66
전력기기,5.0,-19.02,2,38
철강/비철금속,4.65,-17.93,2,41
헬스케어,3.7,-17.34,1,26
IT소프트웨어,3.3,-14.73,3,88
진단기기/의료기기,3.23,-15.61,1,30
건설,3.03,-18.06,1,32
조선/기계/중공업,2.44,-19.99,1,40
미용기기,0.0,-11.95,0,5
방위산업,0.0,-23.12,0,13
홈리빙/가구,0.0,-16.78,0,8
원자력,0.0,-37.03,0,5
신재생에너지,0.0,-20.41,0,18
증권,0.0,-12.07,0,19
통신,0.0,-19.37,0,17
이차전지 장비,0.0,-19.96,0,15
이차전지 배터리,0.0,-13.3,0,3
가전제품,0.0,-17.47,0,8
기타,0.0,-16.32,0,11
