Sector,Ratio,MeanChange,NumPos,NumNeg
은행,100.0,11.96,6,0
디스플레이 패널,100.0,2.81,2,0
원자력,100.0,20.91,5,0
증권,94.74,19.7,18,1
신재생에너지,94.44,31.85,17,1
기타금융,93.1,5.64,27,2
유틸리티,92.31,9.59,12,1
지주회사,88.57,9.43,62,8
의류,88.0,8.43,22,3
건설,87.88,3.6,29,4
가전제품,87.5,8.38,7,1
홈리빙/가구,87.5,3.53,7,1
전력기기,87.5,14.58,35,5
보험,85.71,9.09,12,2
기타,81.82,4.92,9,2
방위산업,76.92,6.37,10,3
건자재,76.47,3.49,26,8
헬스케어,74.07,8.03,20,7
미디어,73.08,3.58,19,7
엔터테인먼트,70.97,7.51,22,9
조선/기계/중공업,70.73,12.21,29,12
통신,70.59,1.58,12,5
유통/소매,68.0,2.91,17,8
반도체 소재,66.67,5.27,16,8
자동차,66.67,2.67,2,1
반도체 장비,65.96,5.38,31,16
유통,64.71,6.48,11,6
자동차 부품,63.64,1.75,35,20
운송/항공/물류,62.96,3.38,17,10
미용기기,60.0,1.89,3,2
창업투자/VC,60.0,-2.25,9,6
IT소프트웨어,59.34,2.3,54,37
정유/화학/가스,59.02,2.62,36,25
진단기기/의료기기,58.06,4.48,18,13
IT하드웨어/반도체,58.06,1.91,54,39
화장품,55.17,6.21,16,13
음식료,54.17,1.13,26,22
필수소비재,50.0,1.0,1,1
로봇,50.0,7.74,10,10
게임,50.0,-0.94,9,9
바이오/제약/신약개발,48.97,4.41,71,74
철강/비철금속,46.51,-0.75,20,23
디스플레이 소재,44.44,-1.27,4,5
AI,36.36,0.73,8,14
이차전지 배터리,33.33,-9.6,1,2
이차전지 소재,27.59,-8.07,8,21
디스플레이 장비,26.67,-1.24,4,11
이차전지 장비,26.67,-0.59,4,11
