Sector,Ratio,MeanChange,NumPos,NumNeg
통신,64.71,9.56,11,6
원자력,60.0,3.06,3,2
은행,50.0,0.13,3,3
보험,42.86,-0.51,6,8
방위산업,38.46,3.9,5,8
홈리빙/가구,37.5,-2.82,3,5
로봇,35.0,1.79,7,13
운송/항공/물류,33.33,4.34,9,18
증권,26.32,-1.11,5,14
이차전지 소재,24.14,0.57,7,22
유틸리티,23.08,0.1,3,10
AI,22.73,-3.06,5,17
IT하드웨어/반도체,22.58,-3.82,21,72
전력기기,22.5,-2.94,9,31
지주회사,20.0,-3.21,14,56
건자재,17.65,-3.29,6,28
유통,17.65,-2.41,3,14
IT소프트웨어,17.58,-3.84,16,75
기타금융,17.24,-1.85,5,24
유통/소매,16.0,-3.97,4,21
음식료,14.58,-2.32,7,41
화장품,13.79,-4.11,4,25
이차전지 장비,13.33,-6.2,2,13
창업투자/VC,13.33,-3.08,2,13
정유/화학/가스,13.11,-4.05,8,53
엔터테인먼트,12.9,-7.25,4,27
반도체 소재,12.5,-4.7,3,21
가전제품,12.5,-1.63,1,7
철강/비철금속,11.63,-3.4,5,38
미디어,11.54,-2.53,3,23
신재생에너지,11.11,-7.48,2,16
디스플레이 소재,11.11,-6.24,1,8
반도체 장비,10.64,-5.07,5,42
조선/기계/중공업,9.76,-4.28,4,37
자동차 부품,9.09,-4.99,5,50
기타,9.09,-3.01,1,10
바이오/제약/신약개발,8.97,-6.06,13,132
의류,8.0,-3.49,2,23
디스플레이 장비,6.67,-5.1,1,14
진단기기/의료기기,6.45,-7.44,2,29
건설,6.06,-4.45,2,31
헬스케어,3.7,-5.53,1,26
미용기기,0.0,-4.52,0,5
필수소비재,0.0,-5.54,0,2
디스플레이 패널,0.0,-5.13,0,2
자동차,0.0,-3.66,0,3
이차전지 배터리,0.0,-6.84,0,3
게임,0.0,-8.14,0,18
