Sector,Ratio,MeanChange,NumPos,NumNeg
유틸리티,92.31,4.12,12,1
원자력,80.0,8.23,4,1
증권,73.68,3.23,14,5
방위산업,69.23,3.6,9,4
은행,66.67,0.12,4,2
의류,64.0,-0.14,16,9
신재생에너지,61.11,3.01,11,7
조선/기계/중공업,60.98,3.37,25,16
진단기기/의료기기,58.06,1.18,18,13
전력기기,57.5,4.06,23,17
헬스케어,51.85,2.47,14,13
필수소비재,50.0,-0.72,1,1
가전제품,50.0,0.44,4,4
지주회사,48.57,0.27,34,36
화장품,48.28,-0.47,14,15
유통,47.06,1.36,8,9
건설,45.45,-1.51,15,18
기타금융,44.83,0.86,13,16
바이오/제약/신약개발,43.45,0.95,63,82
보험,42.86,0.33,6,8
미용기기,40.0,-3.35,2,3
유통/소매,40.0,-1.73,10,15
음식료,39.58,-1.1,19,29
기타,36.36,1.14,4,7
엔터테인먼트,35.48,-0.77,11,20
미디어,34.62,-0.38,9,17
게임,33.33,-0.7,6,12
디스플레이 소재,33.33,-1.45,3,6
정유/화학/가스,32.79,-1.95,20,41
건자재,32.35,-1.72,11,23
자동차 부품,30.91,-3.27,17,38
통신,29.41,-2.91,5,12
IT소프트웨어,27.47,-1.67,25,66
AI,27.27,-5.4,6,16
창업투자/VC,26.67,-4.13,4,11
운송/항공/물류,25.93,-0.97,7,20
철강/비철금속,23.26,-2.15,10,33
반도체 소재,20.83,-2.71,5,19
IT하드웨어/반도체,19.35,-4.5,18,75
반도체 장비,14.89,-5.1,7,40
이차전지 장비,13.33,-5.64,2,13
홈리빙/가구,12.5,-4.79,1,7
로봇,10.0,-6.27,2,18
이차전지 소재,6.9,-8.93,2,27
이차전지 배터리,0.0,-9.6,0,3
디스플레이 장비,0.0,-5.92,0,15
자동차,0.0,-4.07,0,3
디스플레이 패널,0.0,-4.51,0,2
