Sector,Ratio,MeanChange,NumPos,NumNeg
증권,100.0,30.08,20,0
보험,100.0,21.5,14,0
디스플레이 패널,100.0,7.12,3,0
유틸리티,100.0,16.81,12,0
원자력,100.0,30.34,5,0
자동차,100.0,4.81,3,0
은행,100.0,15.2,6,0
지주회사,96.0,25.04,72,3
전력기기,92.5,13.26,37,3
가전제품,87.5,9.38,7,1
의류,87.5,19.42,21,3
운송/항공/물류,85.19,6.48,23,4
게임,83.33,10.06,15,3
유통,82.35,12.8,14,3
IT소프트웨어,81.91,15.1,77,17
건설,80.0,10.9,28,7
조선/기계/중공업,76.74,10.61,33,10
건자재,76.47,8.1,26,8
엔터테인먼트,75.0,10.83,24,8
철강/비철금속,74.42,6.89,32,11
신재생에너지,73.68,14.53,14,5
창업투자/VC,73.33,9.86,11,4
음식료,72.92,8.15,35,13
미디어,72.0,5.42,18,7
홈리빙/가구,70.0,5.96,7,3
정유/화학/가스,68.33,5.22,41,19
화장품,67.86,8.18,19,9
IT하드웨어/반도체,67.37,5.21,64,31
자동차 부품,67.27,2.92,37,18
통신,66.67,5.8,12,6
진단기기/의료기기,65.62,5.74,21,11
헬스케어,65.52,5.86,19,10
기타금융,65.52,5.17,19,10
바이오/제약/신약개발,65.33,5.82,98,52
로봇,63.16,6.73,12,7
AI,61.9,10.21,13,8
기타,60.0,7.56,6,4
디스플레이 소재,55.56,0.65,5,4
방위산업,53.85,2.01,7,6
필수소비재,50.0,2.04,1,1
미용기기,50.0,-0.96,2,2
디스플레이 장비,50.0,0.64,8,8
이차전지 배터리,33.33,-3.41,1,2
이차전지 소재,26.92,-6.24,7,19
이차전지 장비,26.67,-1.99,4,11
