Sector,Ratio,MeanChange,NumPos,NumNeg
방위산업,7.69,-6.6,1,12
유틸리티,7.69,-5.02,1,12
증권,5.26,-7.01,1,18
IT하드웨어/반도체,4.3,-12.6,4,89
반도체 소재,4.17,-11.19,1,23
유통/소매,4.0,-9.4,1,24
헬스케어,3.7,-9.91,1,26
기타금융,3.45,-4.53,1,28
이차전지 소재,3.45,-12.59,1,28
정유/화학/가스,3.28,-9.66,2,59
엔터테인먼트,3.23,-10.26,1,30
건설,3.03,-9.09,1,32
건자재,2.94,-10.04,1,33
철강/비철금속,2.33,-10.2,1,42
음식료,2.08,-7.51,1,47
자동차 부품,1.82,-11.23,1,54
지주회사,1.43,-7.55,1,69
바이오/제약/신약개발,1.38,-10.12,2,143
IT소프트웨어,1.1,-11.12,1,90
의류,0.0,-8.03,0,25
진단기기/의료기기,0.0,-11.82,0,31
화장품,0.0,-11.51,0,29
미용기기,0.0,-11.55,0,5
필수소비재,0.0,-8.38,0,2
미디어,0.0,-9.27,0,26
유통,0.0,-7.81,0,17
반도체 장비,0.0,-14.39,0,47
홈리빙/가구,0.0,-9.46,0,8
디스플레이 패널,0.0,-8.9,0,2
신재생에너지,0.0,-13.68,0,18
운송/항공/물류,0.0,-8.25,0,27
전력기기,0.0,-12.08,0,40
디스플레이 장비,0.0,-13.86,0,15
이차전지 배터리,0.0,-7.78,0,3
이차전지 장비,0.0,-14.82,0,15
AI,0.0,-14.16,0,22
게임,0.0,-10.99,0,18
통신,0.0,-9.91,0,17
보험,0.0,-7.27,0,14
은행,0.0,-8.22,0,6
가전제품,0.0,-10.79,0,8
창업투자/VC,0.0,-13.67,0,15
자동차,0.0,-8.71,0,3
조선/기계/중공업,0.0,-11.61,0,41
로봇,0.0,-13.8,0,20
디스플레이 소재,0.0,-13.48,0,9
원자력,0.0,-14.65,0,5
기타,0.0,-8.05,0,11
