Sector,Ratio,MeanChange,NumPos,NumNeg
방위산업,100.0,11.68,13,0
유틸리티,100.0,11.27,13,0
원자력,100.0,26.04,5,0
증권,94.74,16.99,18,1
기타금융,89.66,4.3,26,3
지주회사,84.29,9.92,59,11
은행,83.33,7.03,5,1
조선/기계/중공업,82.93,13.3,34,7
의류,80.0,8.84,20,5
보험,78.57,11.33,11,3
전력기기,77.5,13.25,31,9
유통,76.47,9.38,13,4
화장품,75.86,11.13,22,7
가전제품,75.0,8.05,6,2
엔터테인먼트,74.19,10.53,23,8
건설,72.73,4.36,24,9
헬스케어,70.37,9.12,19,8
운송/항공/물류,66.67,3.79,18,9
미디어,65.38,2.78,17,9
홈리빙/가구,62.5,2.29,5,3
신재생에너지,61.11,10.78,11,7
미용기기,60.0,3.99,3,2
유통/소매,60.0,2.3,15,10
IT소프트웨어,59.34,3.26,54,37
진단기기/의료기기,58.06,6.11,18,13
게임,55.56,0.23,10,8
통신,52.94,-0.36,9,8
디스플레이 패널,50.0,-0.43,1,1
필수소비재,50.0,2.5,1,1
음식료,50.0,1.2,24,24
정유/화학/가스,47.54,-0.67,29,32
바이오/제약/신약개발,46.9,3.76,68,77
기타,45.45,3.4,5,6
철강/비철금속,44.19,-2.01,19,24
건자재,44.12,0.39,15,19
반도체 장비,42.55,1.59,20,27
창업투자/VC,40.0,-6.85,6,9
자동차 부품,38.18,-2.09,21,34
IT하드웨어/반도체,36.56,-1.29,34,59
반도체 소재,33.33,-1.22,8,16
디스플레이 장비,33.33,-1.3,5,10
디스플레이 소재,33.33,-4.14,3,6
로봇,30.0,2.02,6,14
AI,22.73,-4.94,5,17
이차전지 장비,20.0,-5.86,3,12
이차전지 소재,17.24,-13.79,5,24
자동차,0.0,-5.07,0,3
이차전지 배터리,0.0,-12.28,0,3
